 Date Time CO NO2 NO
 10.02.13 12:00 ---- 0.12 0.04
 -------- 13:00 ---- 0.11 0.04
 -------- 14:00 ---- 0.10 0.04
 -------- 15:00 ---- 0.09 0.05
 -------- 16:00 ---- 0.08 0.05
 10.02.13 17:00 ---- 0.07 0.04
 -------- 18:00 0.03 0.08 0.05
 -------- 19:00 0.03 0.07 0.04
 -------- 20:00 0.02 0.07 0.04
 -------- 21:00 0.02 0.07 0.04
 10.02.13 22:00 ---- 0.08 0.04
 -------- 23:00 ---- 0.06 0.05
 -------- 00:00 ---- 0.04 0.03
 -------- 01:00 ---- 0.03 0.02
 -------- 02:00 ---- 0.03 0.02
 11.02.13 03:00 ---- 0.02 0.01
 -------- 04:00 ---- 0.04 0.02
 -------- 05:00 ---- 0.03 0.02
 -------- 06:00 ---- 0.07 0.04
 -------- 07:00 ---- 0.07 0.06
 11.02.13 08:00 0.03 0.10 0.09
 -------- 09:00 0.04 0.09 0.08
 -------- 10:00 0.04 0.09 0.08
 -------- 11:00 0.04 0.09 0.08
 -------- 12:00 0.03 0.10 0.09
 11.02.13 13:00 0.02 0.12 0.07
 -------- 14:00 0.02 0.14 0.05
 -------- 15:00 ---- 0.12 0.04
 -------- 16:00 ---- 0.11 0.03
 -------- 17:00 ---- 0.12 0.03
 11.02.13 18:00 ---- 0.13 0.03
 -------- 19:00 ---- 0.14 0.05
 -------- 20:00 ---- 0.13 0.07
 -------- 21:00 0.02 0.15 0.14
 -------- 22:00 0.02 0.14 0.12
 11.02.13 23:00 ---- 0.12 0.07
 -------- 00:00 ---- 0.11 0.07
 -------- 01:00 ---- 0.12 0.06
 -------- 02:00 ---- 0.12 0.02
 -------- 03:00 ---- 0.12 0.02
 12.02.13 04:00 ---- 0.11 0.02
 -------- 05:00 ---- 0.13 0.03
 -------- 06:00 ---- 0.12 0.02
 -------- 07:00 ---- 0.07 0.01
 -------- 08:00 ---- 0.05 0.01
 12.02.13 09:00 ---- 0.05 0.01
 -------- 10:00 ---- 0.06 0.01
 -------- 11:00 ---- 0.05 0.01
