 Date Time CO NO2 NO
 19.12.12 12:00 0.06 0.18 0.27
 -------- 13:00 ---- 0.17 0.25
 -------- 14:00 ---- 0.19 0.22
 -------- 15:00 ---- 0.19 0.23
 -------- 16:00 ---- 0.21 0.25
 19.12.12 17:00 ---- 0.21 0.25
 -------- 18:00 ---- 0.21 0.23
 -------- 19:00 ---- 0.21 0.21
 -------- 20:00 ---- 0.21 0.21
 -------- 21:00 ---- 0.23 0.35
 19.12.12 22:00 ---- 0.23 0.38
 -------- 23:00 ---- 0.24 0.35
 -------- 00:00 ---- 0.25 0.38
 -------- 01:00 0.02 0.25 0.41
 -------- 02:00 ---- 0.26 0.43
 20.12.12 03:00 ---- 0.24 0.38
 -------- 04:00 ---- 0.21 0.27
 -------- 05:00 ---- 0.20 0.27
 -------- 06:00 ---- 0.21 0.24
 -------- 07:00 0.02 0.20 0.19
 20.12.12 08:00 ---- 0.20 0.20
 -------- 09:00 ---- 0.19 0.20
 -------- 10:00 ---- 0.20 0.21
 -------- 11:00 ---- 0.22 0.25
 -------- 12:00 ---- 0.23 0.26
 20.12.12 13:00 ---- 0.23 0.26
 -------- 14:00 ---- 0.23 0.26
 -------- 15:00 0.04 0.22 0.21
 -------- 16:00 0.02 0.20 0.15
 -------- 17:00 0.02 0.21 0.15
 20.12.12 18:00 0.03 0.21 0.15
 -------- 19:00 0.02 0.19 0.12
 -------- 20:00 ---- 0.19 0.11
 -------- 21:00 0.21 0.17 0.10
 -------- 22:00 0.07 0.17 0.11
 20.12.12 23:00 ---- 0.18 0.12
 -------- 00:00 ---- 0.18 0.12
 -------- 01:00 ---- 0.17 0.11
 -------- 02:00 ---- 0.16 0.10
 -------- 03:00 ---- 0.15 0.08
 21.12.12 04:00 ---- 0.14 0.07
 -------- 05:00 ---- 0.14 0.07
 -------- 06:00 ---- 0.14 0.07
 -------- 07:00 0.02 0.13 0.07
 -------- 08:00 0.02 0.13 0.08
 21.12.12 09:00 0.02 0.15 0.11
 -------- 10:00 0.04 0.14 0.11
 -------- 11:00 0.04 0.14 0.12
