 Date Time CO NO2 NO
 13.01.13 00:00 0.02 0.10 0.08
 -------- 01:00 0.02 0.11 0.12
 -------- 02:00 0.02 0.11 0.08
 -------- 03:00 ---- 0.10 0.06
 -------- 04:00 ---- 0.09 0.04
 13.01.13 05:00 ---- 0.05 0.02
 -------- 06:00 ---- 0.05 0.02
 -------- 07:00 ---- 0.04 0.02
 -------- 08:00 ---- 0.06 0.03
 -------- 09:00 0.04 0.06 0.03
 13.01.13 10:00 0.03 0.05 0.03
 -------- 11:00 ---- 0.06 0.03
 -------- 12:00 ---- 0.06 0.03
 -------- 13:00 ---- 0.05 0.03
 -------- 14:00 ---- 0.05 0.02
 13.01.13 15:00 ---- 0.05 0.02
 -------- 16:00 0.02 0.06 0.02
 -------- 17:00 0.02 0.07 0.03
 -------- 18:00 ---- 0.06 0.03
 -------- 19:00 ---- 0.05 0.02
 13.01.13 20:00 ---- 0.06 0.02
 -------- 21:00 ---- 0.06 0.02
 -------- 22:00 ---- 0.05 0.02
 -------- 23:00 ---- 0.05 0.02
 -------- 00:00 ---- 0.04 0.01
 14.01.13 01:00 ---- 0.03 0.02
 -------- 02:00 ---- 0.02 0.02
 -------- 03:00 ---- 0.02 0.01
 -------- 04:00 ---- 0.02 0.02
 -------- 05:00 ---- 0.02 0.01
 14.01.13 06:00 ---- 0.03 0.02
 -------- 07:00 ---- 0.04 0.02
 -------- 08:00 0.02 0.08 0.04
 -------- 09:00 0.02 0.09 0.04
 -------- 10:00 ---- 0.08 0.04
 14.01.13 11:00 ---- 0.07 0.04
 -------- 12:00 ---- 0.06 0.02
 -------- 13:00 ---- 0.07 0.03
 -------- 14:00 ---- 0.07 0.03
 -------- 15:00 ---- 0.07 0.03
 14.01.13 16:00 ---- 0.10 0.04
 -------- 17:00 ---- 0.08 0.02
 -------- 18:00 ---- 0.07 0.02
 -------- 19:00 ---- 0.06 0.02
 -------- 20:00 ---- 0.06 0.01
 14.01.13 21:00 ---- 0.06 0.02
 -------- 22:00 ---- 0.05 0.01
 -------- 23:00 ---- 0.04 0.01
