 Date Time CO NO2 NO
 07.12.12 00:00 0.04 0.13 0.04
 -------- 01:00 0.04 0.12 0.03
 -------- 02:00 0.04 0.12 0.02
 -------- 03:00 0.04 0.10 0.02
 -------- 04:00 0.04 0.07 0.01
 07.12.12 05:00 0.04 0.10 0.02
 -------- 06:00 0.04 0.10 0.02
 -------- 07:00 0.05 0.10 0.02
 -------- 08:00 0.07 0.14 0.03
 -------- 09:00 0.07 0.15 0.05
 07.12.12 10:00 0.11 0.15 0.07
 -------- 11:00 0.08 0.15 0.06
 -------- 12:00 0.09 0.14 0.07
 -------- 13:00 0.09 0.16 0.10
 -------- 14:00 0.11 0.17 0.13
 07.12.12 15:00 0.09 0.16 0.13
 -------- 16:00 0.09 0.17 0.11
 -------- 17:00 0.08 0.17 0.10
 -------- 18:00 0.09 0.16 0.09
 -------- 19:00 0.08 0.16 0.09
 07.12.12 20:00 0.15 0.16 0.09
 -------- 21:00 0.08 0.14 0.07
 -------- 22:00 0.06 0.12 0.04
 -------- 23:00 0.06 0.10 0.04
 -------- 00:00 0.06 0.10 0.03
 08.12.12 01:00 0.06 0.09 0.03
 -------- 02:00 0.04 0.08 0.02
 -------- 03:00 0.04 0.08 0.02
 -------- 04:00 0.04 0.07 0.02
 -------- 05:00 0.04 0.07 0.02
 08.12.12 06:00 0.05 0.07 0.02
 -------- 07:00 0.07 0.08 0.02
 -------- 08:00 0.08 0.09 0.04
 -------- 09:00 0.09 0.09 0.04
 -------- 10:00 0.07 0.10 0.06
 08.12.12 11:00 0.08 0.10 0.08
 -------- 12:00 0.09 0.11 0.11
 -------- 13:00 0.16 0.13 0.15
 -------- 14:00 0.16 0.15 0.22
 -------- 15:00 0.18 0.16 0.27
 08.12.12 16:00 0.19 0.16 0.30
 -------- 17:00 0.16 0.14 0.25
 -------- 18:00 0.11 0.11 0.15
 -------- 19:00 0.09 0.10 0.09
 -------- 20:00 0.07 0.10 0.07
 08.12.12 21:00 0.11 0.10 0.11
 -------- 22:00 0.12 0.11 0.17
 -------- 23:00 0.13 0.10 0.17
