 Date Time CO NO2 NO
 25.01.13 12:00 0.02 0.10 0.04
 -------- 13:00 0.02 0.10 0.04
 -------- 14:00 0.03 0.10 0.04
 -------- 15:00 0.04 0.11 0.04
 -------- 16:00 ---- 0.10 0.04
 25.01.13 17:00 ---- 0.12 0.04
 -------- 18:00 ---- 0.12 0.04
 -------- 19:00 ---- 0.09 0.02
 -------- 20:00 ---- 0.07 0.02
 -------- 21:00 ---- 0.08 0.02
 25.01.13 22:00 ---- 0.09 0.02
 -------- 23:00 ---- 0.10 0.03
 -------- 00:00 ---- 0.09 0.03
 -------- 01:00 ---- 0.07 0.02
 -------- 02:00 ---- 0.07 0.02
 26.01.13 03:00 ---- 0.05 0.02
 -------- 04:00 ---- 0.04 0.02
 -------- 05:00 ---- 0.03 0.01
 -------- 06:00 ---- 0.04 0.02
 -------- 07:00 ---- 0.06 0.02
 26.01.13 08:00 ---- 0.10 0.04
 -------- 09:00 ---- 0.12 0.05
 -------- 10:00 0.02 0.15 0.08
 -------- 11:00 0.02 0.13 0.07
 -------- 12:00 ---- 0.09 0.04
 26.01.13 13:00 ---- 0.13 0.06
 -------- 14:00 ---- 0.13 0.05
 -------- 15:00 ---- 0.12 0.04
 -------- 16:00 ---- 0.11 0.05
 -------- 17:00 ---- 0.13 0.05
 26.01.13 18:00 ---- 0.12 0.04
 -------- 19:00 ---- 0.12 0.04
 -------- 20:00 ---- 0.11 0.04
 -------- 21:00 ---- 0.09 0.03
 -------- 22:00 ---- 0.09 0.03
 26.01.13 23:00 ---- 0.08 0.03
 -------- 00:00 ---- 0.09 0.03
 -------- 01:00 ---- 0.08 0.02
 -------- 02:00 ---- 0.07 0.02
 -------- 03:00 ---- 0.07 0.02
 27.01.13 04:00 ---- 0.07 0.02
 -------- 05:00 ---- 0.05 0.01
 -------- 06:00 ---- 0.05 0.02
 -------- 07:00 ---- 0.07 0.02
 -------- 08:00 0.03 0.09 0.02
 27.01.13 09:00 0.03 0.10 0.03
 -------- 10:00 0.02 0.12 0.05
 -------- 11:00 0.03 0.11 0.05
