 Date Time CO NO2 NO
 05.12.12 12:00 0.06 0.10 0.05
 -------- 13:00 0.05 0.08 0.05
 -------- 14:00 0.05 0.08 0.04
 -------- 15:00 0.06 0.12 0.07
 -------- 16:00 0.08 0.13 0.09
 05.12.12 17:00 0.10 0.15 0.10
 -------- 18:00 0.11 0.17 0.11
 -------- 19:00 0.11 0.17 0.09
 -------- 20:00 0.11 0.17 0.09
 -------- 21:00 0.09 0.16 0.06
 05.12.12 22:00 0.09 0.15 0.05
 -------- 23:00 0.08 0.14 0.04
 -------- 00:00 0.07 0.14 0.04
 -------- 01:00 0.08 0.17 0.04
 -------- 02:00 0.07 0.16 0.04
 06.12.12 03:00 0.07 0.17 0.07
 -------- 04:00 0.06 0.19 0.06
 -------- 05:00 0.07 0.19 0.05
 -------- 06:00 0.11 0.20 0.13
 -------- 07:00 0.09 0.19 0.11
 06.12.12 08:00 0.15 0.20 0.16
 -------- 09:00 0.09 0.16 0.10
 -------- 10:00 0.09 0.14 0.08
 -------- 11:00 0.10 0.14 0.09
 -------- 12:00 0.09 0.15 0.10
 06.12.12 13:00 0.09 0.14 0.09
 -------- 14:00 0.09 0.14 0.10
 -------- 15:00 0.11 0.16 0.12
 -------- 16:00 0.10 0.18 0.11
 -------- 17:00 0.11 0.18 0.11
 06.12.12 18:00 0.11 0.19 0.14
 -------- 19:00 0.09 0.18 0.12
 -------- 20:00 0.15 0.16 0.07
 -------- 21:00 0.09 0.16 0.06
 -------- 22:00 0.06 0.16 0.07
 06.12.12 23:00 0.06 0.15 0.07
 -------- 00:00 0.05 0.14 0.05
 -------- 01:00 0.04 0.12 0.03
 -------- 02:00 0.04 0.12 0.02
 -------- 03:00 0.04 0.10 0.02
 07.12.12 04:00 0.04 0.07 0.01
 -------- 05:00 0.04 0.10 0.02
 -------- 06:00 0.04 0.10 0.02
 -------- 07:00 0.05 0.10 0.02
 -------- 08:00 0.07 0.14 0.03
 07.12.12 09:00 0.07 0.15 0.05
 -------- 10:00 0.11 0.15 0.07
 -------- 11:00 0.08 0.15 0.06
