 Date Time CO NO2 NO
 29.09.12 12:00 0.04 0.06 0.03
 -------- 13:00 0.05 0.06 0.03
 -------- 14:00 0.03 0.06 0.03
 -------- 15:00 0.04 0.06 0.02
 -------- 16:00 0.03 0.05 0.02
 29.09.12 17:00 0.04 0.07 0.02
 -------- 18:00 0.05 0.09 0.03
 -------- 19:00 0.05 0.10 0.03
 -------- 20:00 0.07 0.14 0.05
 -------- 21:00 0.10 0.17 0.07
 29.09.12 22:00 0.10 0.14 0.07
 -------- 23:00 0.08 0.12 0.06
 -------- 00:00 0.09 0.11 0.06
 -------- 01:00 0.07 0.10 0.06
 -------- 02:00 0.14 0.12 0.13
 30.09.12 03:00 0.11 0.11 0.11
 -------- 04:00 0.08 0.09 0.06
 -------- 05:00 0.06 0.08 0.05
 -------- 06:00 0.06 0.08 0.06
 -------- 07:00 0.07 0.09 0.07
 30.09.12 08:00 0.08 0.10 0.10
 -------- 09:00 0.06 0.09 0.07
 -------- 10:00 0.06 0.09 0.07
 -------- 11:00 0.07 0.11 0.08
 -------- 12:00 0.09 0.13 0.08
 30.09.12 13:00 0.08 0.14 0.08
 -------- 14:00 0.06 0.11 0.07
 -------- 15:00 0.06 0.11 0.05
 -------- 16:00 0.05 0.11 0.06
 -------- 17:00 0.05 0.10 0.05
 30.09.12 18:00 0.06 0.13 0.05
 -------- 19:00 0.07 0.15 0.05
 -------- 20:00 0.08 0.15 0.06
 -------- 21:00 0.06 0.10 0.06
 -------- 22:00 0.04 0.07 0.04
 30.09.12 23:00 0.03 0.05 0.03
 -------- 00:00 0.02 0.04 0.02
 -------- 01:00 0.02 0.03 0.02
 -------- 02:00 0.02 0.03 0.02
 -------- 03:00 0.02 0.02 0.01
 01.10.12 04:00 0.02 0.02 0.01
 -------- 05:00 0.02 0.02 0.01
 -------- 06:00 0.02 0.02 0.01
 -------- 07:00 0.03 0.03 0.02
 -------- 08:00 0.04 0.05 0.02
 01.10.12 09:00 0.04 0.06 0.02
 -------- 10:00 0.04 0.05 0.02
 -------- 11:00 0.06 0.06 0.02
