 Date Time CO NO2 NO
 15.12.12 00:00 ---- 0.19 0.05
 -------- 01:00 ---- 0.18 0.04
 -------- 02:00 ---- 0.17 0.03
 -------- 03:00 ---- 0.17 0.05
 -------- 04:00 ---- 0.17 0.04
 15.12.12 05:00 ---- 0.17 0.04
 -------- 06:00 ---- 0.16 0.04
 -------- 07:00 ---- 0.17 0.06
 -------- 08:00 0.02 0.17 0.08
 -------- 09:00 0.02 0.18 0.12
 15.12.12 10:00 0.02 0.19 0.17
 -------- 11:00 0.02 0.18 0.16
 -------- 12:00 0.02 0.16 0.13
 -------- 13:00 0.02 0.15 0.14
 -------- 14:00 0.04 0.17 0.13
 15.12.12 15:00 0.04 0.19 0.13
 -------- 16:00 0.04 0.20 0.14
 -------- 17:00 0.04 0.20 0.12
 -------- 18:00 0.03 0.20 0.12
 -------- 19:00 ---- 0.19 0.12
 15.12.12 20:00 ---- 0.18 0.10
 -------- 21:00 ---- 0.19 0.11
 -------- 22:00 ---- 0.19 0.12
 -------- 23:00 ---- 0.18 0.11
 -------- 00:00 ---- 0.16 0.07
 16.12.12 01:00 ---- 0.16 0.07
 -------- 02:00 ---- 0.15 0.07
 -------- 03:00 ---- 0.15 0.07
 -------- 04:00 ---- 0.15 0.06
 -------- 05:00 ---- 0.15 0.07
 16.12.12 06:00 ---- 0.17 0.13
 -------- 07:00 0.02 0.18 0.18
 -------- 08:00 0.02 0.18 0.21
 -------- 09:00 0.03 0.18 0.20
 -------- 10:00 0.05 0.19 0.22
 16.12.12 11:00 0.06 0.18 0.21
 -------- 12:00 0.06 0.17 0.21
 -------- 13:00 0.07 0.17 0.15
 -------- 14:00 0.06 0.17 0.11
 -------- 15:00 ---- 0.19 0.10
 16.12.12 16:00 ---- 0.21 0.12
 -------- 17:00 ---- 0.22 0.15
 -------- 18:00 0.02 0.23 0.20
 -------- 19:00 0.02 0.23 0.20
 -------- 20:00 0.02 0.22 0.19
 16.12.12 21:00 ---- 0.21 0.16
 -------- 22:00 ---- 0.22 0.20
 -------- 23:00 0.02 0.23 0.23
