 Date Time CO NO2 NO
 24.11.12 00:00 0.07 0.14 0.03
 -------- 01:00 0.07 0.13 0.02
 -------- 02:00 0.06 0.12 0.01
 -------- 03:00 0.05 0.10 0.01
 -------- 04:00 0.05 0.08 0.01
 24.11.12 05:00 0.04 0.07 0.01
 -------- 06:00 0.04 0.07 0.01
 -------- 07:00 0.06 0.08 0.03
 -------- 08:00 0.07 0.10 0.06
 -------- 09:00 0.07 0.10 0.04
 24.11.12 10:00 0.07 0.09 0.05
 -------- 11:00 0.08 0.10 0.07
 -------- 12:00 0.08 0.10 0.06
 -------- 13:00 0.09 0.09 0.07
 -------- 14:00 0.08 0.09 0.05
 24.11.12 15:00 0.09 0.09 0.06
 -------- 16:00 0.08 0.10 0.05
 -------- 17:00 0.09 0.11 0.04
 -------- 18:00 0.07 0.10 0.03
 -------- 19:00 0.08 0.10 0.02
 24.11.12 20:00 0.06 0.12 0.02
 -------- 21:00 0.07 0.14 0.03
 -------- 22:00 0.09 0.15 0.07
 -------- 23:00 0.10 0.18 0.12
 -------- 00:00 0.11 0.19 0.18
 25.11.12 01:00 0.12 0.19 0.20
 -------- 02:00 0.11 0.18 0.18
 -------- 03:00 0.09 0.17 0.14
 -------- 04:00 0.08 0.17 0.11
 -------- 05:00 0.08 0.16 0.06
 25.11.12 06:00 0.07 0.15 0.04
 -------- 07:00 0.05 0.14 0.03
 -------- 08:00 0.06 0.15 0.03
 -------- 09:00 0.07 0.16 0.05
 -------- 10:00 0.09 0.15 0.08
 25.11.12 11:00 0.09 0.16 0.10
 -------- 12:00 0.10 0.16 0.12
 -------- 13:00 0.13 0.17 0.15
 -------- 14:00 0.13 0.17 0.15
 -------- 15:00 0.17 0.18 0.15
 25.11.12 16:00 0.13 0.20 0.17
 -------- 17:00 0.13 0.19 0.18
 -------- 18:00 0.17 0.18 0.19
 -------- 19:00 0.14 0.18 0.17
 -------- 20:00 0.14 0.17 0.17
 25.11.12 21:00 0.11 0.17 0.14
 -------- 22:00 0.08 0.16 0.07
 -------- 23:00 0.06 0.15 0.03
