 Date Time CO NO2 NO
 28.01.13 12:00 0.06 0.23 0.19
 -------- 13:00 0.04 0.21 0.15
 -------- 14:00 ---- 0.17 0.10
 -------- 15:00 ---- 0.16 0.08
 -------- 16:00 ---- 0.15 0.07
 28.01.13 17:00 ---- 0.18 0.08
 -------- 18:00 ---- 0.18 0.08
 -------- 19:00 ---- 0.14 0.06
 -------- 20:00 ---- 0.14 0.05
 -------- 21:00 ---- 0.14 0.05
 28.01.13 22:00 ---- 0.12 0.04
 -------- 23:00 ---- 0.11 0.04
 -------- 00:00 ---- 0.10 0.04
 -------- 01:00 ---- 0.10 0.03
 -------- 02:00 ---- 0.09 0.03
 29.01.13 03:00 ---- 0.10 0.03
 -------- 04:00 ---- 0.09 0.02
 -------- 05:00 ---- 0.09 0.02
 -------- 06:00 ---- 0.10 0.04
 -------- 07:00 ---- 0.13 0.06
 29.01.13 08:00 0.02 0.15 0.09
 -------- 09:00 0.06 0.17 0.10
 -------- 10:00 ---- 0.18 0.11
 -------- 11:00 ---- 0.17 0.12
 -------- 12:00 ---- 0.15 0.09
 29.01.13 13:00 ---- 0.16 0.10
 -------- 14:00 ---- 0.14 0.08
 -------- 15:00 ---- 0.14 0.08
 -------- 16:00 ---- 0.15 0.08
 -------- 17:00 ---- 0.17 0.10
 29.01.13 18:00 ---- 0.19 0.12
 -------- 19:00 ---- 0.19 0.09
 -------- 20:00 ---- 0.18 0.08
 -------- 21:00 ---- 0.18 0.07
 -------- 22:00 ---- 0.16 0.06
 29.01.13 23:00 ---- 0.16 0.05
 -------- 00:00 ---- 0.17 0.05
 -------- 01:00 ---- 0.16 0.04
 -------- 02:00 ---- 0.16 0.03
 -------- 03:00 ---- 0.17 0.04
 30.01.13 04:00 ---- 0.17 0.04
 -------- 05:00 ---- 0.17 0.05
 -------- 06:00 ---- 0.18 0.08
 -------- 07:00 0.02 0.18 0.11
 -------- 08:00 0.03 0.19 0.17
 30.01.13 09:00 0.06 0.20 0.20
 -------- 10:00 0.09 0.21 0.25
 -------- 11:00 0.10 0.20 0.24
