 Date Time CO NO2 NO
 04.10.12 12:00 0.14 0.19 0.18
 -------- 13:00 0.11 0.17 0.12
 -------- 14:00 0.11 0.16 0.11
 -------- 15:00 0.09 0.14 0.09
 -------- 16:00 0.07 0.13 0.06
 04.10.12 17:00 0.07 0.12 0.04
 -------- 18:00 0.08 0.14 0.05
 -------- 19:00 0.06 0.11 0.04
 -------- 20:00 0.07 0.10 0.03
 -------- 21:00 0.05 0.08 0.03
 04.10.12 22:00 0.04 0.05 0.03
 -------- 23:00 0.04 0.05 0.03
 -------- 00:00 0.04 0.05 0.03
 -------- 01:00 0.04 0.05 0.03
 -------- 02:00 0.04 0.04 0.04
 05.10.12 03:00 0.04 0.06 0.04
 -------- 04:00 0.04 0.05 0.04
 -------- 05:00 0.04 0.05 0.04
 -------- 06:00 0.07 0.09 0.07
 -------- 07:00 0.11 0.13 0.12
 05.10.12 08:00 0.13 0.13 0.10
 -------- 09:00 0.15 0.18 0.17
 -------- 10:00 0.21 0.22 0.27
 -------- 11:00 0.19 0.24 0.28
 -------- 12:00 0.16 0.26 0.21
 05.10.12 13:00 0.16 0.24 0.22
 -------- 14:00 0.16 0.24 0.22
 -------- 15:00 0.21 0.26 0.28
 -------- 16:00 0.18 0.24 0.23
 -------- 17:00 0.15 0.24 0.16
 05.10.12 18:00 0.09 0.17 0.11
 -------- 19:00 0.10 0.14 0.09
 -------- 20:00 0.10 0.12 0.09
 -------- 21:00 0.08 0.11 0.08
 -------- 22:00 0.07 0.11 0.07
 05.10.12 23:00 0.07 0.10 0.07
 -------- 00:00 0.06 0.10 0.06
 -------- 01:00 0.04 0.06 0.05
 -------- 02:00 0.04 0.05 0.05
