 Date Time CO NO2 NO
 24.09.12 00:00 0.04 0.06 0.04
 -------- 01:00 0.04 0.06 0.04
 -------- 02:00 0.04 0.05 0.04
 -------- 03:00 0.04 0.04 0.04
 -------- 04:00 0.04 0.03 0.04
 24.09.12 05:00 0.04 0.04 0.04
 -------- 06:00 0.04 0.05 0.04
 -------- 07:00 0.05 0.07 0.04
 -------- 08:00 0.08 0.10 0.07
 -------- 09:00 0.07 0.09 0.07
 24.09.12 10:00 0.06 0.08 0.06
 -------- 11:00 0.07 0.09 0.06
 -------- 12:00 0.07 0.08 0.05
 -------- 13:00 0.05 0.07 0.05
 -------- 14:00 0.06 0.07 0.04
 24.09.12 15:00 0.05 0.07 0.04
 -------- 16:00 0.05 0.07 0.04
 -------- 17:00 0.06 0.08 0.04
 -------- 18:00 0.05 0.07 0.04
 -------- 19:00 0.06 0.07 0.04
 24.09.12 20:00 0.06 0.07 0.05
 -------- 21:00 0.04 0.05 0.03
 -------- 22:00 0.04 0.05 0.03
 -------- 23:00 0.04 0.06 0.04
 -------- 00:00 0.03 0.04 0.03
 25.09.12 01:00 0.02 0.03 0.03
 -------- 02:00 0.02 0.02 0.03
 -------- 03:00 0.02 0.02 0.03
 -------- 04:00 0.02 0.02 0.04
 -------- 05:00 0.02 0.02 0.04
 25.09.12 06:00 0.03 0.03 0.03
 -------- 07:00 0.04 0.03 0.04
 -------- 08:00 0.04 0.05 0.04
 -------- 09:00 0.05 0.06 0.04
 -------- 10:00 0.04 0.05 0.03
 25.09.12 11:00 0.04 0.05 0.03
 -------- 12:00 0.04 0.05 0.03
 -------- 13:00 0.04 0.05 0.03
 -------- 14:00 0.04 0.06 0.03
 -------- 15:00 0.04 0.06 0.03
 25.09.12 16:00 0.04 0.07 0.03
 -------- 17:00 0.06 0.07 0.03
 -------- 18:00 0.06 0.06 0.03
 -------- 19:00 0.06 0.06 0.03
 -------- 20:00 0.06 0.06 0.03
 25.09.12 21:00 0.04 0.05 0.03
 -------- 22:00 0.04 0.04 0.03
 -------- 23:00 0.05 0.04 0.03
