 Date Time CO NO2 NO
 21.09.12 00:00 0.08 0.21 0.08
 -------- 01:00 0.07 0.17 0.07
 -------- 02:00 0.05 0.12 0.06
 -------- 03:00 0.06 0.09 0.05
 -------- 04:00 0.06 0.12 0.06
 21.09.12 05:00 0.06 0.07 0.05
 -------- 06:00 0.07 0.10 0.05
 -------- 07:00 0.14 0.12 0.13
 -------- 08:00 0.20 0.14 0.14
 -------- 09:00 0.12 0.19 0.12
 21.09.12 10:00 0.10 0.16 0.09
 -------- 11:00 0.08 0.14 0.07
 -------- 12:00 0.09 0.14 0.07
 -------- 13:00 0.06 0.15 0.07
 -------- 14:00 0.07 0.16 0.06
 21.09.12 15:00 0.05 0.14 0.04
 -------- 16:00 0.05 0.12 0.04
 -------- 17:00 0.05 0.11 0.05
 -------- 18:00 0.04 0.07 0.04
 -------- 19:00 0.04 0.09 0.04
 21.09.12 20:00 0.05 0.07 0.04
 -------- 21:00 0.04 0.05 0.03
 -------- 22:00 0.04 0.05 0.03
 -------- 23:00 0.04 0.06 0.03
 -------- 00:00 0.04 0.05 0.03
 22.09.12 01:00 0.04 0.05 0.03
 -------- 02:00 0.04 0.05 0.03
 -------- 03:00 0.02 0.04 0.03
 -------- 04:00 0.02 0.04 0.03
 -------- 05:00 0.02 0.03 0.02
 22.09.12 06:00 0.03 0.03 0.02
 -------- 07:00 0.03 0.03 0.02
 -------- 08:00 0.03 0.04 0.02
 -------- 09:00 0.04 0.04 0.02
 -------- 10:00 0.04 0.04 0.02
 22.09.12 11:00 0.05 0.04 0.02
 -------- 12:00 0.04 0.05 0.02
 -------- 13:00 0.04 0.05 0.02
 -------- 14:00 0.04 0.05 0.02
 -------- 15:00 0.04 0.05 0.02
 22.09.12 16:00 0.04 0.06 0.02
 -------- 17:00 0.07 0.09 0.02
 -------- 18:00 0.06 0.11 0.03
 -------- 19:00 0.06 0.07 0.03
 -------- 20:00 0.06 0.09 0.03
 22.09.12 21:00 0.06 0.08 0.03
 -------- 22:00 0.08 0.14 0.04
 -------- 23:00 0.10 0.19 0.07
