 Date Time CO NO2 NO
 11.12.12 12:00 0.06 0.15 0.05
 -------- 13:00 0.06 0.14 0.05
 -------- 14:00 0.05 0.10 0.05
 -------- 15:00 0.06 0.09 0.04
 -------- 16:00 0.06 0.12 0.05
 11.12.12 17:00 0.11 0.19 0.06
 -------- 18:00 0.08 0.21 0.06
 -------- 19:00 0.07 0.18 0.04
 -------- 20:00 0.06 0.20 0.04
 -------- 21:00 0.06 0.20 0.06
 11.12.12 22:00 0.07 0.18 0.08
 -------- 23:00 0.08 0.18 0.09
 -------- 00:00 0.07 0.18 0.07
 -------- 01:00 0.06 0.18 0.08
 -------- 02:00 0.06 0.18 0.09
 12.12.12 03:00 0.06 0.18 0.06
 -------- 04:00 0.06 0.18 0.05
 -------- 05:00 0.06 0.18 0.07
 -------- 06:00 0.07 0.19 0.09
 -------- 07:00 0.07 0.19 0.07
 12.12.12 08:00 0.13 0.20 0.13
 -------- 09:00 0.11 0.20 0.12
 -------- 10:00 0.11 0.19 0.17
 -------- 11:00 0.11 0.18 0.16
 -------- 12:00 0.11 0.18 0.16
 12.12.12 13:00 0.12 0.18 0.18
 -------- 14:00 0.11 0.18 0.17
 -------- 15:00 0.09 0.18 0.13
 -------- 16:00 0.08 0.19 0.13
 -------- 17:00 0.09 0.20 0.14
 12.12.12 18:00 0.06 0.18 0.07
 -------- 19:00 0.08 0.18 0.07
 -------- 20:00 0.07 0.17 0.06
 -------- 21:00 0.07 0.17 0.05
 -------- 22:00 0.06 0.16 0.05
 12.12.12 23:00 0.04 0.15 0.04
 -------- 00:00 0.04 0.15 0.04
 -------- 01:00 0.04 0.13 0.02
 -------- 02:00 0.04 0.11 0.02
 -------- 03:00 0.03 0.09 0.01
 13.12.12 04:00 0.02 0.10 0.01
 -------- 05:00 0.02 0.08 0.01
 -------- 06:00 0.02 0.08 0.01
 -------- 07:00 0.04 0.11 0.02
 -------- 08:00 0.04 0.13 0.02
 13.12.12 09:00 0.05 0.13 0.02
 -------- 10:00 0.03 0.14 0.02
 -------- 11:00 0.02 0.13 0.02
