 Date Time CO NO2 NO
 13.10.12 12:00 0.05 0.06 0.04
 -------- 13:00 0.04 0.06 0.04
 -------- 14:00 0.05 0.05 0.04
 -------- 15:00 0.04 0.05 0.04
 -------- 16:00 0.04 0.08 0.04
 13.10.12 17:00 0.05 0.11 0.04
 -------- 18:00 0.07 0.12 0.05
 -------- 19:00 0.09 0.14 0.07
 -------- 20:00 0.09 0.14 0.09
 -------- 21:00 0.08 0.14 0.07
 13.10.12 22:00 0.07 0.12 0.05
 -------- 23:00 0.06 0.11 0.05
 -------- 00:00 0.04 0.08 0.04
 -------- 01:00 0.05 0.08 0.05
 -------- 02:00 0.04 0.07 0.04
 14.10.12 03:00 0.04 0.07 0.04
 -------- 04:00 0.06 0.08 0.08
 -------- 05:00 0.07 0.08 0.09
 -------- 06:00 0.06 0.08 0.07
 -------- 07:00 0.09 0.07 0.07
 14.10.12 08:00 0.12 0.07 0.14
 -------- 09:00 0.09 0.08 0.10
 -------- 10:00 0.08 0.08 0.08
 -------- 11:00 0.08 0.10 0.07
 -------- 12:00 0.07 0.11 0.06
 14.10.12 13:00 0.06 0.10 0.04
 -------- 14:00 0.08 0.10 0.05
 -------- 15:00 0.08 0.11 0.05
 -------- 16:00 0.08 0.11 0.05
 -------- 17:00 0.09 0.13 0.06
 14.10.12 18:00 0.15 0.16 0.10
 -------- 19:00 0.13 0.15 0.10
 -------- 20:00 0.11 0.11 0.08
 -------- 21:00 0.15 0.15 0.13
 -------- 22:00 0.09 0.13 0.09
 14.10.12 23:00 0.08 0.13 0.08
 -------- 00:00 0.07 0.12 0.07
 -------- 01:00 0.05 0.10 0.05
 -------- 02:00 0.05 0.09 0.05
 -------- 03:00 0.05 0.09 0.05
 15.10.12 04:00 0.04 0.09 0.04
 -------- 05:00 0.04 0.08 0.04
 -------- 06:00 0.07 0.10 0.07
 -------- 07:00 0.09 0.09 0.08
 -------- 08:00 0.10 0.07 0.11
 15.10.12 09:00 0.17 0.09 0.22
 -------- 10:00 0.27 0.18 0.37
 -------- 11:00 0.21 0.25 0.31
