 Date Time CO NO2 NO
 03.02.13 00:00 0.04 0.09 0.27
 -------- 01:00 0.06 0.08 0.25
 -------- 02:00 0.08 0.10 0.21
 -------- 03:00 0.08 0.11 0.42
 -------- 04:00 0.08 0.14 0.30
 03.02.13 05:00 0.05 0.14 0.10
 -------- 06:00 0.03 0.10 0.05
 -------- 07:00 ---- 0.09 0.04
 -------- 08:00 ---- 0.10 0.04
 -------- 09:00 0.05 0.09 0.03
 03.02.13 10:00 ---- 0.11 0.04
 -------- 11:00 ---- 0.12 0.04
 -------- 12:00 ---- 0.13 0.05
 -------- 13:00 ---- 0.12 0.05
 -------- 14:00 ---- 0.12 0.05
 03.02.13 15:00 ---- 0.10 0.04
 -------- 16:00 ---- 0.11 0.05
 -------- 17:00 ---- 0.09 0.05
 -------- 18:00 ---- 0.09 0.04
 -------- 19:00 ---- 0.10 0.04
 03.02.13 20:00 ---- 0.09 0.04
 -------- 21:00 ---- 0.08 0.04
 -------- 22:00 ---- 0.08 0.04
 -------- 23:00 ---- 0.06 0.03
 -------- 00:00 ---- 0.05 0.03
 04.02.13 01:00 ---- 0.04 0.02
 -------- 02:00 ---- 0.04 0.02
 -------- 03:00 ---- 0.06 0.04
 -------- 04:00 ---- 0.05 0.03
 -------- 05:00 ---- 0.07 0.03
 04.02.13 06:00 0.02 0.10 0.06
 -------- 07:00 0.02 0.07 0.08
 -------- 08:00 0.04 0.07 0.06
 -------- 09:00 0.06 0.14 0.16
 -------- 10:00 0.06 0.11 0.12
 04.02.13 11:00 0.05 0.10 0.07
 -------- 12:00 0.02 0.05 0.03
 -------- 13:00 ---- 0.03 0.02
 -------- 14:00 ---- 0.03 0.02
 -------- 15:00 ---- 0.04 0.02
 04.02.13 16:00 ---- 0.05 0.02
 -------- 17:00 ---- 0.04 0.02
 -------- 18:00 ---- 0.07 0.02
 -------- 19:00 0.02 0.07 0.03
