 Date Time CO NO2 NO
 28.12.12 00:00 ---- 0.07 0.05
 -------- 01:00 ---- 0.06 0.05
 -------- 02:00 ---- 0.06 0.04
 -------- 03:00 ---- 0.08 0.06
 -------- 04:00 ---- 0.09 0.05
 28.12.12 05:00 ---- 0.10 0.05
 -------- 06:00 ---- 0.10 0.06
 -------- 07:00 0.02 0.09 0.07
 -------- 08:00 0.03 0.09 0.08
 -------- 09:00 0.04 0.10 0.08
 28.12.12 10:00 0.04 0.10 0.08
 -------- 11:00 0.03 0.10 0.11
 -------- 12:00 0.02 0.11 0.12
 -------- 13:00 0.02 0.12 0.10
 -------- 14:00 0.02 0.12 0.09
 28.12.12 15:00 0.02 0.13 0.10
 -------- 16:00 0.02 0.13 0.10
 -------- 17:00 ---- 0.12 0.09
 -------- 18:00 ---- 0.13 0.08
 -------- 19:00 ---- 0.13 0.08
 28.12.12 20:00 ---- 0.12 0.06
 -------- 21:00 ---- 0.12 0.06
 -------- 22:00 ---- 0.15 0.04
 -------- 23:00 ---- 0.13 0.03
 -------- 00:00 ---- 0.14 0.03
 29.12.12 01:00 ---- 0.12 0.03
 -------- 02:00 ---- 0.10 0.02
 -------- 03:00 ---- 0.08 0.02
 -------- 04:00 ---- 0.12 0.03
 -------- 05:00 ---- 0.12 0.03
 29.12.12 06:00 ---- 0.12 0.03
 -------- 07:00 ---- 0.11 0.03
 -------- 08:00 0.02 0.14 0.04
 -------- 09:00 0.02 0.14 0.05
 -------- 10:00 0.02 0.14 0.04
 29.12.12 11:00 0.02 0.12 0.03
 -------- 12:00 0.03 0.10 0.02
 -------- 13:00 ---- 0.09 0.02
 -------- 14:00 ---- 0.09 0.02
 -------- 15:00 ---- 0.09 0.02
 29.12.12 16:00 ---- 0.08 0.02
 -------- 17:00 ---- 0.09 0.02
 -------- 18:00 ---- 0.08 0.02
 -------- 19:00 ---- 0.06 0.02
 -------- 20:00 ---- 0.05 0.02
 29.12.12 21:00 ---- 0.05 0.02
 -------- 22:00 ---- 0.05 0.02
 -------- 23:00 ---- 0.05 0.02
