 Date Time CO NO2 NO
 17.12.12 00:00 0.02 0.22 0.23
 -------- 01:00 ---- 0.21 0.22
 -------- 02:00 ---- 0.20 0.22
 -------- 03:00 ---- 0.19 0.21
 -------- 04:00 ---- 0.19 0.20
 17.12.12 05:00 ---- 0.18 0.16
 -------- 06:00 ---- 0.17 0.16
 -------- 07:00 ---- 0.17 0.16
 -------- 08:00 ---- 0.18 0.19
 -------- 09:00 0.02 0.18 0.19
 17.12.12 10:00 ---- 0.18 0.18
 -------- 11:00 ---- 0.17 0.15
 -------- 12:00 ---- 0.17 0.12
 -------- 13:00 ---- 0.17 0.08
 -------- 14:00 ---- 0.14 0.04
 17.12.12 15:00 ---- 0.14 0.03
 -------- 16:00 ---- 0.15 0.03
 -------- 17:00 ---- 0.19 0.05
 -------- 18:00 ---- 0.19 0.05
 -------- 19:00 ---- 0.15 0.02
 17.12.12 20:00 ---- 0.18 0.03
 -------- 21:00 0.02 0.18 0.06
 -------- 22:00 0.02 0.17 0.07
 -------- 23:00 0.02 0.17 0.10
 -------- 00:00 0.02 0.18 0.12
 18.12.12 01:00 0.02 0.17 0.10
 -------- 02:00 ---- 0.16 0.09
 -------- 03:00 ---- 0.15 0.08
 -------- 04:00 ---- 0.16 0.10
 -------- 05:00 ---- 0.16 0.08
 18.12.12 06:00 0.02 0.15 0.08
 -------- 07:00 0.02 0.17 0.11
 -------- 08:00 0.03 0.17 0.13
 -------- 09:00 0.04 0.19 0.18
 -------- 10:00 0.07 0.21 0.22
 18.12.12 11:00 0.06 0.21 0.24
 -------- 12:00 0.06 0.21 0.25
 -------- 13:00 0.06 0.21 0.25
 -------- 14:00 0.06 0.20 0.24
 -------- 15:00 0.06 0.21 0.24
 18.12.12 16:00 0.06 0.20 0.24
 -------- 17:00 ---- 0.18 0.19
 -------- 18:00 ---- 0.16 0.12
 -------- 19:00 ---- 0.15 0.11
 -------- 20:00 ---- 0.15 0.10
 18.12.12 21:00 ---- 0.17 0.12
 -------- 22:00 ---- 0.17 0.13
 -------- 23:00 ---- 0.17 0.14
