 Date Time CO NO2 NO
 29.11.12 00:00 0.06 0.14 0.02
 -------- 01:00 0.04 0.13 0.02
 -------- 02:00 0.04 0.12 0.01
 -------- 03:00 0.04 0.11 0.01
 -------- 04:00 0.04 0.09 0.00
 29.11.12 05:00 0.04 0.07 0.00
 -------- 06:00 0.04 0.07 0.00
 -------- 07:00 0.05 0.08 0.01
 -------- 08:00 0.04 0.08 0.00
 -------- 09:00 0.05 0.10 0.01
 29.11.12 10:00 0.05 0.10 0.01
 -------- 11:00 0.04 0.10 0.01
 -------- 12:00 0.05 0.09 0.01
 -------- 13:00 0.04 0.08 0.01
 -------- 14:00 0.04 0.09 0.01
 29.11.12 15:00 0.04 0.10 0.01
 -------- 16:00 0.04 0.11 0.01
 -------- 17:00 0.04 0.11 0.01
 -------- 18:00 0.05 0.10 0.01
 -------- 19:00 0.05 0.10 0.00
 29.11.12 20:00 0.04 0.11 0.01
 -------- 21:00 0.04 0.10 0.01
 -------- 22:00 0.05 0.10 0.01
 -------- 23:00 0.04 0.10 0.01
 -------- 00:00 0.04 0.11 0.01
 30.11.12 01:00 0.04 0.10 0.01
 -------- 02:00 0.04 0.09 0.00
 -------- 03:00 0.04 0.09 0.00
 -------- 04:00 0.04 0.08 0.00
 -------- 05:00 0.04 0.07 0.00
 30.11.12 06:00 0.04 0.07 0.00
 -------- 07:00 0.05 0.08 0.00
 -------- 08:00 0.05 0.10 0.01
 -------- 09:00 0.05 0.11 0.01
 -------- 10:00 0.07 0.12 0.03
 30.11.12 11:00 0.06 0.11 0.03
 -------- 12:00 0.05 0.10 0.03
 -------- 13:00 0.06 0.10 0.03
 -------- 14:00 0.06 0.10 0.04
 -------- 15:00 0.09 0.11 0.04
 30.11.12 16:00 0.06 0.10 0.04
 -------- 17:00 0.08 0.10 0.05
 -------- 18:00 0.08 0.10 0.07
 -------- 19:00 0.11 0.10 0.11
 -------- 20:00 0.15 0.11 0.17
 30.11.12 21:00 0.13 0.10 0.16
 -------- 22:00 0.08 0.09 0.06
 -------- 23:00 0.10 0.09 0.08
