 Date Time CO NO2 NO
 21.01.13 12:00 ---- 0.06 0.03
 -------- 13:00 ---- 0.09 0.05
 -------- 14:00 ---- 0.09 0.04
 -------- 15:00 ---- 0.08 0.03
 -------- 16:00 ---- 0.11 0.05
 21.01.13 17:00 ---- 0.12 0.04
 -------- 18:00 ---- 0.13 0.03
 -------- 19:00 ---- 0.13 0.03
 -------- 20:00 0.02 0.13 0.03
 -------- 21:00 ---- 0.13 0.03
 21.01.13 22:00 ---- 0.13 0.02
 -------- 23:00 ---- 0.09 0.01
 -------- 00:00 ---- 0.11 0.02
 -------- 01:00 ---- 0.07 0.02
 -------- 02:00 ---- 0.07 0.01
 22.01.13 03:00 ---- 0.11 0.02
 -------- 04:00 ---- 0.13 0.02
 -------- 05:00 ---- 0.11 0.02
 -------- 06:00 ---- 0.08 0.02
 -------- 07:00 ---- 0.12 0.03
 22.01.13 08:00 0.06 0.18 0.08
 -------- 09:00 0.07 0.18 0.12
 -------- 10:00 0.05 0.17 0.10
 -------- 11:00 0.04 0.14 0.09
 -------- 12:00 0.02 0.12 0.07
 22.01.13 13:00 0.02 0.13 0.08
 -------- 14:00 0.02 0.14 0.08
 -------- 15:00 0.02 0.14 0.08
 -------- 16:00 0.02 0.13 0.07
 -------- 17:00 0.02 0.15 0.06
 22.01.13 18:00 ---- 0.16 0.07
 -------- 19:00 ---- 0.12 0.04
 -------- 20:00 ---- 0.11 0.03
 -------- 21:00 ---- 0.10 0.03
 -------- 22:00 ---- 0.09 0.03
 22.01.13 23:00 ---- 0.10 0.03
 -------- 00:00 ---- 0.08 0.03
 -------- 01:00 ---- 0.07 0.02
 -------- 02:00 ---- 0.07 0.02
 -------- 03:00 ---- 0.07 0.02
