 Date Time CO NO2 NO
 07.04.13 12:00 0.04 0.07 0.01
 -------- 13:00 0.04 0.06 0.01
 -------- 14:00 0.04 0.06 0.01
 -------- 15:00 0.04 0.06 0.01
 -------- 16:00 0.04 0.06 0.01
 07.04.13 17:00 0.03 0.06 0.01
 -------- 18:00 0.04 0.06 0.01
 -------- 19:00 0.03 0.06 0.01
 -------- 20:00 0.05 0.07 0.01
 -------- 21:00 0.05 0.12 0.02
 07.04.13 22:00 0.04 0.11 0.01
 -------- 23:00 0.04 0.18 0.02
 -------- 00:00 0.13 0.25 0.10
 -------- 01:00 0.15 0.28 0.18
 -------- 02:00 0.11 0.27 0.15
 08.04.13 03:00 0.09 0.26 0.15
 -------- 04:00 0.09 0.23 0.13
 -------- 05:00 0.11 0.23 0.14
 -------- 06:00 0.17 0.23 0.22
 -------- 07:00 0.23 0.22 0.24
 08.04.13 08:00 0.49 0.27 0.53
 -------- 09:00 0.30 0.31 0.36
 -------- 10:00 0.08 0.20 0.06
 -------- 11:00 0.06 0.14 0.04
 -------- 12:00 0.05 0.15 0.03
 08.04.13 13:00 0.04 0.17 0.03
 -------- 14:00 0.05 0.18 0.03
 -------- 15:00 0.05 0.18 0.03
 -------- 16:00 0.05 0.20 0.03
 -------- 17:00 0.04 0.14 0.02
 08.04.13 18:00 0.05 0.13 0.02
 -------- 19:00 0.04 0.12 0.01
 -------- 20:00 0.05 0.14 0.02
 -------- 21:00 0.11 0.28 0.08
 -------- 22:00 0.13 0.34 0.11
 08.04.13 23:00 0.19 0.36 0.23
 -------- 00:00 0.17 0.34 0.19
 -------- 01:00 0.17 0.32 0.21
 -------- 02:00 0.13 0.29 0.19
 -------- 03:00 0.17 0.36 0.41
 09.04.13 04:00 0.14 0.37 0.48
 -------- 05:00 0.07 0.33 0.13
 -------- 06:00 0.22 0.35 0.42
 -------- 07:00 0.11 0.32 0.12
 -------- 08:00 0.13 0.28 0.14
 09.04.13 09:00 0.11 0.17 0.03
 -------- 10:00 0.08 0.25 0.04
 -------- 11:00 0.08 0.28 0.05
