 Date Time CO NO2 NO
 15.01.13 00:00 ---- 0.03 0.01
 -------- 01:00 ---- 0.03 0.01
 -------- 02:00 ---- 0.03 0.01
 -------- 03:00 ---- 0.02 0.01
 -------- 04:00 ---- 0.03 0.01
 15.01.13 05:00 ---- 0.02 0.01
 -------- 06:00 ---- 0.03 0.01
 -------- 07:00 ---- 0.06 0.02
 -------- 08:00 0.02 0.07 0.02
 -------- 09:00 0.02 0.06 0.02
 15.01.13 10:00 0.02 0.06 0.02
 -------- 11:00 ---- 0.06 0.02
 -------- 12:00 0.02 0.08 0.03
 -------- 13:00 0.02 0.09 0.03
 -------- 14:00 0.05 0.12 0.05
 15.01.13 15:00 0.04 0.12 0.06
 -------- 16:00 ---- 0.13 0.06
 -------- 17:00 ---- 0.13 0.06
 -------- 18:00 ---- 0.14 0.05
 -------- 19:00 0.02 0.12 0.05
 15.01.13 20:00 ---- 0.09 0.03
 -------- 21:00 ---- 0.09 0.03
 -------- 22:00 ---- 0.07 0.02
 -------- 23:00 ---- 0.09 0.03
 -------- 00:00 ---- 0.06 0.02
 16.01.13 01:00 ---- 0.07 0.01
 -------- 02:00 ---- 0.10 0.02
 -------- 03:00 0.02 0.20 0.05
 -------- 04:00 0.02 0.23 0.13
 -------- 05:00 0.04 0.23 0.14
 16.01.13 06:00 0.04 0.22 0.09
 -------- 07:00 0.04 0.22 0.12
 -------- 08:00 0.08 0.22 0.11
 -------- 09:00 0.09 0.22 0.14
 -------- 10:00 0.07 0.22 0.16
 16.01.13 11:00 0.05 0.20 0.12
 -------- 12:00 ---- 0.19 0.14
 -------- 13:00 ---- 0.19 0.12
 -------- 14:00 ---- 0.19 0.12
 -------- 15:00 ---- 0.19 0.12
 16.01.13 16:00 ---- 0.22 0.18
 -------- 17:00 ---- 0.23 0.19
 -------- 18:00 ---- 0.20 0.14
 -------- 19:00 ---- 0.18 0.09
 -------- 20:00 ---- 0.18 0.06
 16.01.13 21:00 ---- 0.15 0.03
 -------- 22:00 ---- 0.14 0.03
 -------- 23:00 ---- 0.12 0.02
