 Date Time CO NO2 NO
 25.11.12 00:00 0.12 0.20 0.19
 -------- 01:00 0.12 0.19 0.20
 -------- 02:00 0.11 0.18 0.18
 -------- 03:00 0.09 0.17 0.14
 -------- 04:00 0.08 0.17 0.11
 25.11.12 05:00 0.08 0.16 0.06
 -------- 06:00 0.07 0.15 0.04
 -------- 07:00 0.05 0.14 0.03
 -------- 08:00 0.06 0.15 0.03
 -------- 09:00 0.07 0.16 0.05
 25.11.12 10:00 0.09 0.15 0.08
 -------- 11:00 0.09 0.16 0.10
 -------- 12:00 0.10 0.16 0.12
 -------- 13:00 0.13 0.17 0.15
 -------- 14:00 0.13 0.17 0.15
 25.11.12 15:00 0.17 0.18 0.15
 -------- 16:00 0.13 0.20 0.17
 -------- 17:00 0.13 0.19 0.18
 -------- 18:00 0.17 0.18 0.19
 -------- 19:00 0.14 0.18 0.17
 25.11.12 20:00 0.14 0.17 0.17
 -------- 21:00 0.11 0.17 0.14
 -------- 22:00 0.08 0.16 0.07
 -------- 23:00 0.06 0.15 0.03
 -------- 00:00 0.06 0.12 0.01
 26.11.12 01:00 0.06 0.10 0.01
 -------- 02:00 0.06 0.09 0.01
 -------- 03:00 0.06 0.08 0.01
 -------- 04:00 0.06 0.08 0.01
 -------- 05:00 0.06 0.08 0.01
 26.11.12 06:00 0.07 0.08 0.02
 -------- 07:00 0.09 0.09 0.04
 -------- 08:00 0.15 0.10 0.07
 -------- 09:00 0.09 0.09 0.06
 -------- 10:00 0.11 0.09 0.07
 26.11.12 11:00 0.10 0.09 0.08
 -------- 12:00 0.10 0.08 0.07
 -------- 13:00 0.09 0.08 0.08
 -------- 14:00 0.09 0.08 0.08
 -------- 15:00 0.09 0.08 0.08
 26.11.12 16:00 0.10 0.08 0.10
 -------- 17:00 0.07 0.07 0.04
 -------- 18:00 0.09 0.07 0.07
 -------- 19:00 0.10 0.07 0.10
 -------- 20:00 0.09 0.06 0.06
 26.11.12 21:00 0.06 0.06 0.03
 -------- 22:00 0.06 0.05 0.03
 -------- 23:00 0.05 0.05 0.02
