 Date Time CO NO2 NO
 23.09.12 12:00 0.11 0.20 0.11
 -------- 13:00 0.11 0.17 0.11
 -------- 14:00 0.11 0.14 0.09
 -------- 15:00 0.10 0.11 0.08
 -------- 16:00 0.08 0.10 0.07
 23.09.12 17:00 0.09 0.10 0.09
 -------- 18:00 0.11 0.10 0.08
 -------- 19:00 0.08 0.10 0.09
 -------- 20:00 0.09 0.09 0.08
 -------- 21:00 0.06 0.08 0.06
 23.09.12 22:00 0.05 0.08 0.05
 -------- 23:00 0.04 0.07 0.04
 -------- 00:00 0.04 0.05 0.04
 -------- 01:00 0.04 0.06 0.04
 -------- 02:00 0.04 0.05 0.04
 24.09.12 03:00 0.04 0.04 0.04
 -------- 04:00 0.04 0.03 0.04
 -------- 05:00 0.04 0.04 0.04
 -------- 06:00 0.04 0.05 0.04
 -------- 07:00 0.05 0.07 0.04
 24.09.12 08:00 0.08 0.10 0.07
 -------- 09:00 0.07 0.09 0.07
 -------- 10:00 0.06 0.08 0.06
 -------- 11:00 0.07 0.09 0.06
 -------- 12:00 0.07 0.08 0.05
 24.09.12 13:00 0.05 0.07 0.05
 -------- 14:00 0.06 0.07 0.04
 -------- 15:00 0.05 0.07 0.04
 -------- 16:00 0.05 0.07 0.04
 -------- 17:00 0.06 0.08 0.04
 24.09.12 18:00 0.05 0.07 0.04
 -------- 19:00 0.06 0.07 0.04
 -------- 20:00 0.06 0.07 0.05
 -------- 21:00 0.04 0.05 0.03
 -------- 22:00 0.04 0.05 0.03
 24.09.12 23:00 0.04 0.06 0.04
 -------- 00:00 0.03 0.04 0.03
 -------- 01:00 0.02 0.03 0.03
 -------- 02:00 0.02 0.02 0.03
 -------- 03:00 0.02 0.02 0.03
 25.09.12 04:00 0.02 0.02 0.04
 -------- 05:00 0.02 0.02 0.04
 -------- 06:00 0.03 0.03 0.03
 -------- 07:00 0.04 0.03 0.04
 -------- 08:00 0.04 0.05 0.04
 25.09.12 09:00 0.05 0.06 0.04
 -------- 10:00 0.04 0.05 0.03
 -------- 11:00 0.04 0.05 0.03
