 Date Time CO NO2 NO
 25.03.13 00:00 0.02 0.01 ----
 -------- 01:00 0.02 0.01 ----
 -------- 02:00 0.03 ---- ----
 -------- 03:00 0.02 ---- ----
 -------- 04:00 0.02 ---- ----
 25.03.13 05:00 0.02 ---- ----
 -------- 06:00 0.03 0.01 ----
 -------- 07:00 0.04 0.01 0.00
 -------- 08:00 0.05 0.01 ----
 -------- 09:00 0.05 0.01 0.00
 25.03.13 10:00 0.04 0.02 0.01
 -------- 11:00 0.04 0.03 0.01
 -------- 12:00 0.04 0.02 0.00
 -------- 13:00 0.04 0.02 0.00
 -------- 14:00 0.04 0.02 0.00
 25.03.13 15:00 0.03 0.01 0.00
 -------- 16:00 0.03 0.02 0.00
 -------- 17:00 0.03 0.02 0.00
 -------- 18:00 0.04 0.03 0.00
 -------- 19:00 0.03 0.02 0.00
 25.03.13 20:00 0.04 0.02 0.00
 -------- 21:00 0.05 0.02 0.01
 -------- 22:00 0.03 0.02 0.00
 -------- 23:00 0.03 0.01 0.00
 -------- 00:00 0.02 0.01 ----
 26.03.13 01:00 0.02 0.01 ----
 -------- 02:00 0.02 0.01 ----
 -------- 03:00 0.02 0.01 ----
 -------- 04:00 0.02 0.01 ----
 -------- 05:00 0.02 0.01 ----
 26.03.13 06:00 0.04 0.01 ----
 -------- 07:00 0.06 0.02 0.00
 -------- 08:00 0.10 0.03 0.01
 -------- 09:00 0.05 0.03 0.01
 -------- 10:00 0.04 0.04 0.01
 26.03.13 11:00 0.03 0.06 0.02
 -------- 12:00 0.03 0.03 0.01
 -------- 13:00 0.02 0.02 0.00
 -------- 14:00 0.02 0.03 0.01
 -------- 15:00 0.02 0.05 0.01
 26.03.13 16:00 0.02 0.05 0.01
 -------- 17:00 0.03 0.05 0.01
 -------- 18:00 0.03 0.04 0.01
 -------- 19:00 0.05 0.10 0.02
 -------- 20:00 0.04 0.11 0.02
 26.03.13 21:00 0.05 0.10 0.03
 -------- 22:00 0.05 0.10 0.03
 -------- 23:00 0.04 0.13 0.03
