 Date Time CO NO2 NO
 27.12.12 00:00 ---- 0.05 0.02
 -------- 01:00 ---- 0.05 0.03
 -------- 02:00 ---- 0.05 0.03
 -------- 03:00 ---- 0.05 0.04
 -------- 04:00 ---- 0.05 0.03
 27.12.12 05:00 ---- 0.06 0.03
 -------- 06:00 ---- 0.06 0.04
 -------- 07:00 0.02 0.10 0.09
 -------- 08:00 0.03 0.11 0.10
 -------- 09:00 0.04 0.11 0.09
 27.12.12 10:00 0.03 0.10 0.08
 -------- 11:00 0.02 0.12 0.11
 -------- 12:00 0.02 0.12 0.11
 -------- 13:00 0.02 0.13 0.12
 -------- 14:00 0.02 0.13 0.11
 27.12.12 15:00 0.04 0.14 0.13
 -------- 16:00 0.04 0.13 0.12
 -------- 17:00 0.06 0.14 0.14
 -------- 18:00 0.06 0.14 0.16
 -------- 19:00 0.06 0.14 0.12
 27.12.12 20:00 0.05 0.11 0.09
 -------- 21:00 ---- 0.09 0.08
 -------- 22:00 ---- 0.08 0.05
 -------- 23:00 ---- 0.09 0.06
 -------- 00:00 ---- 0.08 0.05
 28.12.12 01:00 ---- 0.06 0.05
 -------- 02:00 ---- 0.06 0.04
 -------- 03:00 ---- 0.08 0.06
 -------- 04:00 ---- 0.09 0.05
 -------- 05:00 ---- 0.10 0.05
 28.12.12 06:00 ---- 0.10 0.06
 -------- 07:00 0.02 0.09 0.07
 -------- 08:00 0.03 0.09 0.08
 -------- 09:00 0.04 0.10 0.08
 -------- 10:00 0.04 0.10 0.08
 28.12.12 11:00 0.03 0.10 0.11
 -------- 12:00 0.02 0.11 0.12
 -------- 13:00 0.02 0.12 0.10
 -------- 14:00 0.02 0.12 0.09
 -------- 15:00 0.02 0.13 0.10
 28.12.12 16:00 0.02 0.13 0.10
 -------- 17:00 ---- 0.12 0.09
 -------- 18:00 ---- 0.13 0.08
 -------- 19:00 ---- 0.13 0.08
 -------- 20:00 ---- 0.12 0.06
 28.12.12 21:00 ---- 0.12 0.06
 -------- 22:00 ---- 0.15 0.04
 -------- 23:00 ---- 0.13 0.03
