 Date Time CO NO2 NO
 08.02.13 12:00 0.06 0.16 0.10
 -------- 13:00 0.03 0.17 0.11
 -------- 14:00 0.02 0.17 0.11
 -------- 15:00 0.02 0.16 0.09
 -------- 16:00 ---- 0.16 0.09
 08.02.13 17:00 ---- 0.17 0.11
 -------- 18:00 ---- 0.17 0.08
 -------- 19:00 ---- 0.17 0.06
 -------- 20:00 ---- 0.19 0.07
 -------- 21:00 ---- 0.19 0.07
 08.02.13 22:00 ---- 0.18 0.05
 -------- 23:00 ---- 0.19 0.05
 -------- 00:00 ---- 0.19 0.04
 -------- 01:00 ---- 0.18 0.03
 -------- 02:00 ---- 0.16 0.02
 09.02.13 03:00 ---- 0.16 0.03
 -------- 04:00 ---- 0.12 0.02
 -------- 05:00 ---- 0.10 0.02
 -------- 06:00 ---- 0.09 0.02
 -------- 07:00 ---- 0.09 0.02
 09.02.13 08:00 ---- 0.11 0.02
 -------- 09:00 0.02 0.16 0.05
 -------- 10:00 0.03 0.15 0.04
 -------- 11:00 0.02 0.13 0.03
 -------- 12:00 0.02 0.13 0.04
 09.02.13 13:00 0.03 0.14 0.04
 -------- 14:00 0.06 0.16 0.05
 -------- 15:00 0.04 0.16 0.05
 -------- 16:00 ---- 0.17 0.05
 -------- 17:00 ---- 0.17 0.04
 09.02.13 18:00 ---- 0.18 0.03
 -------- 19:00 ---- 0.13 0.02
 -------- 20:00 ---- 0.12 0.01
 -------- 21:00 ---- 0.12 0.02
 -------- 22:00 ---- 0.14 0.02
 09.02.13 23:00 ---- 0.10 0.02
 -------- 00:00 ---- 0.07 0.02
 -------- 01:00 ---- 0.05 0.01
 -------- 02:00 ---- 0.05 0.01
 -------- 03:00 ---- 0.05 0.01
 10.02.13 04:00 ---- 0.05 0.01
 -------- 05:00 ---- 0.05 0.01
 -------- 06:00 ---- 0.06 0.01
 -------- 07:00 ---- 0.09 0.02
 -------- 08:00 ---- 0.10 0.02
 10.02.13 09:00 ---- 0.10 0.02
 -------- 10:00 0.02 0.13 0.03
 -------- 11:00 0.02 0.12 0.03
