 Date Time CO NO2 NO
 01.03.13 12:00 ---- 0.13 0.03
 -------- 13:00 ---- 0.12 0.02
 -------- 14:00 ---- 0.12 0.02
 -------- 15:00 ---- 0.13 0.03
 -------- 16:00 ---- 0.11 0.02
 01.03.13 17:00 ---- 0.08 0.01
 -------- 18:00 ---- 0.07 0.01
 -------- 19:00 ---- 0.07 0.01
 -------- 20:00 ---- 0.06 0.01
 -------- 21:00 ---- 0.05 0.01
 01.03.13 22:00 ---- 0.06 0.01
 -------- 23:00 ---- 0.05 0.01
 -------- 00:00 ---- 0.04 0.01
 -------- 01:00 ---- 0.03 0.01
 -------- 02:00 ---- 0.02 0.00
 02.03.13 03:00 ---- 0.02 0.00
 -------- 04:00 ---- 0.01 0.00
 -------- 05:00 ---- 0.01 0.00
 -------- 06:00 ---- 0.01 0.00
 -------- 07:00 ---- 0.01 0.00
 02.03.13 08:00 ---- 0.02 0.00
 -------- 09:00 ---- 0.02 0.01
 -------- 10:00 ---- 0.02 0.00
 -------- 11:00 ---- 0.02 0.00
 -------- 12:00 ---- 0.02 0.01
 02.03.13 13:00 ---- 0.03 0.01
 -------- 14:00 ---- 0.03 0.00
 -------- 15:00 ---- 0.03 0.00
 -------- 16:00 ---- 0.04 0.01
 -------- 17:00 ---- 0.05 0.01
 02.03.13 18:00 ---- 0.04 0.00
 -------- 19:00 ---- 0.04 0.00
 -------- 20:00 ---- 0.05 0.01
 -------- 21:00 ---- 0.07 0.01
 -------- 22:00 ---- 0.10 0.01
 02.03.13 23:00 0.02 0.18 0.08
 -------- 00:00 0.05 0.22 0.16
 -------- 01:00 0.06 0.22 0.25
 -------- 02:00 0.09 0.23 0.36
 -------- 03:00 0.10 0.21 0.30
 03.03.13 04:00 0.10 0.22 0.37
 -------- 05:00 0.12 0.23 0.42
 -------- 06:00 0.12 0.22 0.34
 -------- 07:00 0.10 0.20 0.27
 -------- 08:00 0.09 0.19 0.19
 03.03.13 09:00 ---- 0.20 0.19
 -------- 10:00 ---- 0.23 0.18
 -------- 11:00 0.02 0.20 0.12
