 Date Time CO NO2 CHX NO
 12.01.13 00:00 0.09 0.29 1.85 0.10
 -------- 01:00 0.08 0.29 1.82 0.09
 -------- 02:00 0.06 0.28 1.78 0.06
 -------- 03:00 0.04 0.27 1.76 0.03
 -------- 04:00 0.02 0.26 1.88 0.02
 12.01.13 05:00 0.04 0.27 1.93 0.03
 -------- 06:00 0.04 0.28 1.87 0.03
 -------- 07:00 0.31 0.29 1.95 0.07
 -------- 08:00 0.03 0.29 1.94 0.08
 -------- 09:00 0.02 0.30 1.96 0.10
 12.01.13 10:00 0.04 0.30 1.95 0.12
 -------- 11:00 0.06 0.29 1.97 0.14
 -------- 12:00 0.08 0.29 1.90 0.15
 -------- 13:00 0.11 0.32 1.94 0.20
 -------- 14:00 0.13 0.34 1.95 0.20
 12.01.13 15:00 0.21 0.38 2.01 0.29
 -------- 16:00 0.20 0.39 2.07 0.25
 -------- 17:00 0.21 0.39 2.08 0.27
 -------- 18:00 0.09 0.40 2.02 0.27
 -------- 19:00 0.10 0.47 2.79 0.44
 12.01.13 20:00 0.14 0.49 3.18 0.49
 -------- 21:00 0.12 0.48 2.93 0.50
 -------- 22:00 0.13 0.47 2.38 0.51
 -------- 23:00 0.15 0.43 2.30 0.49
 -------- 00:00 0.09 0.39 2.17 0.43
 13.01.13 01:00 0.04 0.37 2.07 0.29
 -------- 02:00 ---- 0.32 1.98 0.16
 -------- 03:00 ---- 0.29 2.23 0.13
 -------- 04:00 ---- 0.27 2.20 0.10
 -------- 05:00 ---- 0.25 1.96 0.08
 13.01.13 06:00 ---- 0.22 1.75 0.03
 -------- 07:00 ---- 0.20 1.70 0.01
 -------- 08:00 ---- 0.21 1.70 0.01
 -------- 09:00 0.22 0.20 1.80 0.01
 -------- 10:00 ---- 0.19 1.68 0.02
 13.01.13 11:00 ---- 0.17 1.68 0.03
 -------- 12:00 ---- 0.17 1.69 0.04
 -------- 13:00 ---- 0.17 1.67 0.03
 -------- 14:00 ---- 0.17 1.63 0.02
 -------- 15:00 ---- 0.15 1.62 0.02
 13.01.13 16:00 ---- 0.17 1.63 0.02
 -------- 17:00 ---- 0.17 1.62 0.01
 -------- 18:00 ---- 0.20 1.63 0.01
 -------- 19:00 ---- 0.20 1.62 0.01
 -------- 20:00 ---- 0.15 1.60 0.01
 13.01.13 21:00 ---- 0.19 1.62 0.01
 -------- 22:00 ---- 0.19 1.63 0.01
 -------- 23:00 ---- 0.19 1.62 0.01
