 Date Time CO NO2 CHX NO
 02.05.13 00:00 0.18 0.48 1.74 0.10
 -------- 01:00 0.21 0.47 1.78 0.16
 -------- 02:00 0.24 0.45 1.86 0.24
 -------- 03:00 0.23 0.46 1.87 0.33
 -------- 04:00 0.23 0.48 1.92 0.45
 02.05.13 05:00 0.28 0.47 1.98 0.37
 -------- 06:00 0.17 0.44 1.89 0.25
 -------- 07:00 0.17 0.41 1.81 0.23
 -------- 08:00 0.11 0.41 1.68 0.10
 -------- 09:00 0.10 0.38 1.70 0.09
 02.05.13 10:00 0.09 0.21 1.59 0.03
 -------- 11:00 0.06 0.06 1.51 0.00
 -------- 12:00 0.06 0.06 1.51 0.00
 -------- 13:00 0.06 0.05 1.51 0.00
 -------- 14:00 0.06 0.05 1.50 0.00
 02.05.13 15:00 0.06 0.05 1.50 0.00
 -------- 16:00 0.06 0.05 1.50 0.00
 -------- 17:00 0.06 0.05 1.49 0.00
 -------- 18:00 0.06 0.05 1.50 0.00
 -------- 19:00 0.06 0.05 1.49 0.00
 02.05.13 20:00 0.06 0.08 1.51 ----
 -------- 21:00 0.08 0.22 1.53 0.00
 -------- 22:00 0.11 0.40 2.20 0.00
 -------- 23:00 0.12 0.33 1.87 0.00
 -------- 00:00 0.10 0.34 1.86 0.00
 03.05.13 01:00 0.09 0.33 1.95 0.00
 -------- 02:00 0.08 0.21 1.65 0.00
 -------- 03:00 0.11 0.21 2.13 0.00
 -------- 04:00 0.09 0.16 2.02 0.00
 -------- 05:00 0.08 0.19 1.97 0.00
 03.05.13 06:00 0.08 0.21 2.07 0.00
 -------- 07:00 0.08 0.19 1.85 0.00
 -------- 08:00 0.08 0.21 1.71 0.01
 -------- 09:00 0.08 0.20 1.54 0.01
 -------- 10:00 0.08 0.21 1.56 0.01
 03.05.13 11:00 0.08 0.18 1.56 0.01
 -------- 12:00 0.07 0.13 1.54 0.01
 -------- 13:00 0.08 0.12 1.54 0.01
 -------- 14:00 0.06 0.09 1.52 0.00
 -------- 15:00 0.06 0.07 1.49 0.01
 03.05.13 16:00 0.06 0.06 1.49 0.00
 -------- 17:00 0.06 0.06 1.49 0.00
 -------- 18:00 0.06 0.07 1.49 0.00
 -------- 19:00 0.06 0.10 1.51 0.00
 -------- 20:00 0.07 0.13 1.52 0.00
 03.05.13 21:00 0.08 0.20 1.54 0.00
 -------- 22:00 0.11 0.39 1.58 0.01
 -------- 23:00 0.15 0.56 2.64 0.08
