 Date Time CO NO2 CHX NO
 27.09.12 00:00 0.20 0.24 1.72 0.20
 -------- 01:00 0.31 0.23 1.79 0.39
 -------- 02:00 0.31 0.22 1.82 0.48
 -------- 03:00 0.59 0.25 2.22 0.82
 -------- 04:00 0.31 0.26 1.96 0.62
 27.09.12 05:00 0.21 0.20 1.97 0.33
 -------- 06:00 0.14 0.26 1.79 0.18
 -------- 07:00 0.14 0.28 1.78 0.19
 -------- 08:00 0.19 0.29 1.74 0.23
 -------- 09:00 0.12 0.28 1.67 0.14
 27.09.12 10:00 0.11 0.28 1.68 0.15
 -------- 11:00 0.07 0.23 1.63 0.08
 -------- 12:00 0.07 0.23 1.61 0.08
 -------- 13:00 0.04 0.20 1.53 0.05
 -------- 14:00 0.04 0.18 1.53 0.03
 27.09.12 15:00 0.04 0.22 1.54 0.03
 -------- 16:00 0.06 0.24 1.56 0.03
 -------- 17:00 0.06 0.25 1.56 0.03
 -------- 18:00 0.07 0.27 1.54 0.03
 -------- 19:00 0.07 0.29 1.55 0.03
 27.09.12 20:00 0.07 0.29 1.54 0.02
 -------- 21:00 0.07 0.28 1.53 0.02
 -------- 22:00 0.06 0.26 1.53 0.01
 -------- 23:00 0.06 0.25 1.53 0.01
 -------- 00:00 0.05 0.20 1.52 0.00
 28.09.12 01:00 0.04 0.15 1.52 ----
 -------- 02:00 0.04 0.10 1.52 ----
 -------- 03:00 0.03 0.09 1.52 ----
 -------- 04:00 0.02 0.08 1.50 ----
 -------- 05:00 0.02 0.07 1.49 ----
 28.09.12 06:00 0.02 0.09 1.48 ----
 -------- 07:00 0.02 0.11 1.48 ----
 -------- 08:00 0.02 0.15 1.51 0.00
 -------- 09:00 ---- 0.15 1.50 0.00
 -------- 10:00 ---- 0.17 1.51 0.01
 28.09.12 11:00 ---- 0.15 1.52 0.01
 -------- 12:00 ---- 0.12 1.50 0.01
 -------- 13:00 ---- 0.11 1.49 0.01
 -------- 14:00 ---- 0.12 1.49 0.01
 -------- 15:00 ---- 0.12 1.50 0.01
 28.09.12 16:00 ---- 0.16 1.51 0.00
 -------- 17:00 0.04 0.17 1.51 0.00
 -------- 18:00 0.05 0.17 1.50 ----
 -------- 19:00 0.07 0.26 1.52 0.00
 -------- 20:00 0.06 0.20 1.53 0.00
 28.09.12 21:00 0.03 0.11 1.49 ----
 -------- 22:00 0.03 0.07 1.43 ----
 -------- 23:00 0.02 0.10 1.44 ----
