 Date Time CO NO2 CHX NO
 28.09.12 00:00 0.05 0.19 1.52 0.01
 -------- 01:00 0.04 0.15 1.52 ----
 -------- 02:00 0.04 0.10 1.52 ----
 -------- 03:00 0.03 0.09 1.52 ----
 -------- 04:00 0.02 0.08 1.50 ----
 28.09.12 05:00 0.02 0.07 1.49 ----
 -------- 06:00 0.02 0.09 1.48 ----
 -------- 07:00 0.02 0.11 1.48 ----
 -------- 08:00 0.02 0.15 1.51 0.00
 -------- 09:00 ---- 0.15 1.50 0.00
 28.09.12 10:00 ---- 0.17 1.51 0.01
 -------- 11:00 ---- 0.15 1.52 0.01
 -------- 12:00 ---- 0.12 1.50 0.01
 -------- 13:00 ---- 0.11 1.49 0.01
 -------- 14:00 ---- 0.12 1.49 0.01
 28.09.12 15:00 ---- 0.12 1.50 0.01
 -------- 16:00 ---- 0.16 1.51 0.00
 -------- 17:00 0.04 0.17 1.51 0.00
 -------- 18:00 0.05 0.17 1.50 ----
 -------- 19:00 0.07 0.26 1.52 0.00
 28.09.12 20:00 0.06 0.20 1.53 0.00
 -------- 21:00 0.03 0.11 1.49 ----
 -------- 22:00 0.03 0.07 1.43 ----
 -------- 23:00 0.02 0.10 1.44 ----
 -------- 00:00 0.02 0.10 1.46 ----
 29.09.12 01:00 0.02 0.09 1.44 ----
 -------- 02:00 0.02 0.09 1.46 ----
 -------- 03:00 0.02 0.07 1.45 ----
 -------- 04:00 0.02 0.07 1.45 ----
 -------- 05:00 0.02 0.08 1.44 ----
 29.09.12 06:00 0.02 0.11 1.45 ----
 -------- 07:00 0.02 0.10 1.44 ----
 -------- 08:00 0.02 0.11 1.45 0.00
 -------- 09:00 0.02 0.10 1.46 0.00
 -------- 10:00 0.02 0.12 1.48 0.01
 29.09.12 11:00 0.02 0.09 1.47 0.01
 -------- 12:00 0.02 0.07 1.46 0.01
 -------- 13:00 0.02 0.06 1.45 0.01
 -------- 14:00 0.02 0.06 1.45 0.01
 -------- 15:00 0.02 0.08 1.46 0.01
 29.09.12 16:00 0.02 0.08 1.45 0.01
 -------- 17:00 0.02 0.09 1.46 0.01
 -------- 18:00 0.02 0.12 1.47 0.00
 -------- 19:00 0.03 0.18 1.49 0.00
 -------- 20:00 0.07 0.27 1.53 0.01
 29.09.12 21:00 0.09 0.32 1.55 0.03
 -------- 22:00 0.17 0.37 1.59 0.15
 -------- 23:00 0.15 0.35 1.82 0.14
