 Date Time CO NO2 CHX NO
 18.09.12 12:00 0.06 0.20 1.60 0.06
 -------- 13:00 0.02 0.12 1.54 0.02
 -------- 14:00 ---- 0.11 1.48 0.01
 -------- 15:00 ---- 0.12 1.49 0.01
 -------- 16:00 ---- 0.11 1.47 0.01
 18.09.12 17:00 0.04 0.18 1.50 0.01
 -------- 18:00 0.07 0.29 1.70 0.03
 -------- 19:00 0.12 0.37 1.93 0.07
 -------- 20:00 0.16 0.39 1.78 0.12
 -------- 21:00 0.21 0.40 1.72 0.20
 18.09.12 22:00 0.16 0.37 1.69 0.13
 -------- 23:00 0.11 0.34 1.68 0.07
 -------- 00:00 0.09 0.34 1.66 0.05
 -------- 01:00 0.11 0.33 1.65 0.07
 -------- 02:00 0.09 0.33 1.67 0.07
 19.09.12 03:00 0.05 0.32 1.56 0.01
 -------- 04:00 0.03 0.34 1.53 0.03
 -------- 05:00 0.03 0.36 1.54 0.05
 -------- 06:00 0.03 0.29 1.58 0.02
 -------- 07:00 0.11 0.33 1.68 0.12
 19.09.12 08:00 0.15 0.35 1.68 0.17
 -------- 09:00 0.10 0.34 1.61 0.08
 -------- 10:00 0.08 0.30 1.59 0.05
 -------- 11:00 0.05 0.25 1.56 0.04
 -------- 12:00 0.03 0.12 1.51 0.01
 19.09.12 13:00 ---- 0.09 1.49 0.01
 -------- 14:00 ---- 0.09 1.49 0.01
 -------- 15:00 ---- 0.11 1.49 0.01
 -------- 16:00 ---- 0.09 1.49 0.00
 -------- 17:00 0.02 0.14 1.51 0.01
 19.09.12 18:00 0.02 0.17 1.49 0.01
 -------- 19:00 0.05 0.32 1.54 0.01
 -------- 20:00 0.07 0.42 1.58 0.02
 -------- 21:00 0.08 0.44 1.57 0.03
 -------- 22:00 0.08 0.40 1.56 0.02
 19.09.12 23:00 0.06 0.36 1.55 0.01
 -------- 00:00 0.06 0.31 1.54 0.02
 -------- 01:00 0.03 0.26 1.53 0.01
 -------- 02:00 0.02 0.14 1.50 ----
 -------- 03:00 0.02 0.11 1.51 ----
 20.09.12 04:00 0.02 0.10 1.51 ----
 -------- 05:00 0.02 0.11 1.51 ----
 -------- 06:00 0.02 0.14 1.51 ----
 -------- 07:00 0.06 0.30 1.53 0.02
 -------- 08:00 0.09 0.33 1.55 0.04
 20.09.12 09:00 0.08 0.31 1.56 0.06
 -------- 10:00 0.02 0.31 1.58 0.06
