 Date Time CO NO2 CHX NO
 05.01.13 12:00 ---- 0.29 1.67 0.04
 -------- 13:00 ---- 0.30 1.69 0.05
 -------- 14:00 ---- 0.29 1.78 0.06
 -------- 15:00 ---- 0.28 1.80 0.07
 -------- 16:00 ---- 0.27 1.74 0.05
 05.01.13 17:00 ---- 0.27 1.67 0.03
 -------- 18:00 ---- 0.27 1.65 0.02
 -------- 19:00 ---- 0.25 1.65 0.02
 -------- 20:00 ---- 0.26 1.64 0.02
 -------- 21:00 ---- 0.26 1.62 0.02
 05.01.13 22:00 ---- 0.26 1.66 0.02
 -------- 23:00 ---- 0.27 1.68 0.02
 -------- 00:00 ---- 0.27 1.69 0.02
 -------- 01:00 ---- 0.25 1.67 0.01
 -------- 02:00 ---- 0.24 1.64 0.01
 06.01.13 03:00 ---- 0.22 1.57 0.00
 -------- 04:00 ---- 0.23 1.56 0.00
 -------- 05:00 ---- 0.23 1.57 0.01
 -------- 06:00 ---- 0.23 1.56 0.01
 -------- 07:00 ---- 0.20 1.56 0.01
 06.01.13 08:00 ---- 0.18 1.57 0.01
 -------- 09:00 ---- 0.20 1.58 0.01
 -------- 10:00 ---- 0.21 1.59 0.02
 -------- 11:00 ---- 0.19 1.61 0.03
 -------- 12:00 ---- 0.19 1.61 0.04
 06.01.13 13:00 ---- 0.19 1.60 0.05
 -------- 14:00 ---- 0.20 1.61 0.05
 -------- 15:00 ---- 0.21 1.61 0.04
 -------- 16:00 ---- 0.21 1.59 0.03
 -------- 17:00 ---- 0.22 1.57 0.02
 06.01.13 18:00 ---- 0.23 1.58 0.01
 -------- 19:00 ---- 0.20 1.55 0.01
 -------- 20:00 ---- 0.16 1.55 0.00
 -------- 21:00 ---- 0.19 1.56 0.01
 -------- 22:00 ---- 0.18 1.56 0.01
 06.01.13 23:00 ---- 0.17 1.55 0.00
 -------- 00:00 ---- 0.13 1.55 0.01
 -------- 01:00 ---- 0.12 1.54 0.00
 -------- 02:00 ---- 0.11 1.54 ----
 -------- 03:00 ---- 0.11 1.53 ----
 07.01.13 04:00 ---- 0.11 1.53 0.00
 -------- 05:00 ---- 0.11 1.52 ----
 -------- 06:00 ---- 0.12 1.54 ----
 -------- 07:00 ---- 0.15 1.55 0.00
 -------- 08:00 ---- 0.13 1.54 0.00
 07.01.13 09:00 ---- 0.13 1.53 0.00
 -------- 10:00 ---- 0.13 1.54 0.00
 -------- 11:00 ---- 0.14 1.55 0.01
