 Date Time CO NO2 CHX NO
 30.04.13 12:00 0.06 0.13 1.54 0.01
 -------- 13:00 0.07 0.15 1.55 0.01
 -------- 14:00 0.06 0.18 1.50 0.01
 -------- 15:00 0.07 0.18 1.52 0.01
 -------- 16:00 0.07 0.16 1.51 0.01
 30.04.13 17:00 0.06 0.15 1.51 0.01
 -------- 18:00 0.08 0.13 1.51 0.01
 -------- 19:00 0.06 0.11 1.50 0.01
 -------- 20:00 0.07 0.15 1.50 0.01
 -------- 21:00 0.09 0.25 1.53 0.01
 30.04.13 22:00 0.13 0.46 1.76 0.05
 -------- 23:00 0.12 0.45 1.90 0.06
 -------- 00:00 0.09 0.37 1.58 0.02
 -------- 01:00 0.08 0.29 1.59 0.00
 -------- 02:00 0.08 0.24 1.57 0.00
 01.05.13 03:00 0.07 0.20 1.55 0.00
 -------- 04:00 0.06 0.20 1.58 0.00
 -------- 05:00 0.06 0.14 1.51 0.00
 -------- 06:00 0.06 0.13 1.51 0.00
 -------- 07:00 0.06 0.14 1.52 0.01
 01.05.13 08:00 0.06 0.13 1.51 0.01
 -------- 09:00 0.06 0.08 1.50 0.01
 -------- 10:00 0.06 0.08 1.50 0.01
 -------- 11:00 0.06 0.08 1.50 0.01
 -------- 12:00 0.06 0.07 1.50 0.01
 01.05.13 13:00 0.05 0.05 1.49 0.01
 -------- 14:00 0.06 0.05 1.49 0.01
 -------- 15:00 0.06 0.05 1.49 0.00
 -------- 16:00 0.06 0.05 1.49 0.00
 -------- 17:00 0.06 0.05 1.49 0.00
 01.05.13 18:00 0.06 0.06 1.50 0.00
 -------- 19:00 0.06 0.07 1.49 0.00
 -------- 20:00 0.06 0.09 1.50 0.00
 -------- 21:00 0.08 0.14 1.51 0.00
 -------- 22:00 0.12 0.35 1.60 0.01
 01.05.13 23:00 0.16 0.46 1.70 0.04
 -------- 00:00 0.17 0.47 1.73 0.08
 -------- 01:00 0.21 0.47 1.78 0.16
 -------- 02:00 0.24 0.45 1.86 0.24
 -------- 03:00 0.23 0.46 1.87 0.33
 02.05.13 04:00 0.23 0.48 1.92 0.45
 -------- 05:00 0.28 0.47 1.98 0.37
 -------- 06:00 0.17 0.44 1.89 0.25
 -------- 07:00 0.17 0.41 1.81 0.23
 -------- 08:00 0.11 0.41 1.68 0.10
 02.05.13 09:00 0.10 0.38 1.70 0.09
 -------- 10:00 0.09 0.21 1.59 0.03
 -------- 11:00 0.06 0.06 1.51 0.00
