 Date Time CO NO2 CHX NO
 22.12.12 00:00 0.04 0.38 2.04 0.23
 -------- 01:00 0.03 0.37 2.01 0.20
 -------- 02:00 0.02 0.37 2.03 0.19
 -------- 03:00 0.02 0.37 1.98 0.19
 -------- 04:00 0.02 0.37 1.99 0.16
 22.12.12 05:00 ---- 0.38 2.03 0.16
 -------- 06:00 ---- 0.39 1.99 0.16
 -------- 07:00 ---- 0.40 2.01 0.14
 -------- 08:00 0.03 0.43 2.03 0.20
 -------- 09:00 0.05 0.43 1.94 0.22
 22.12.12 10:00 0.03 0.42 1.88 0.18
 -------- 11:00 0.03 0.40 1.86 0.15
 -------- 12:00 0.03 0.40 1.85 0.13
 -------- 13:00 0.03 0.38 1.83 0.13
 -------- 14:00 0.02 0.37 1.78 0.09
 22.12.12 15:00 0.03 0.40 1.70 0.11
 -------- 16:00 0.02 0.43 1.69 0.10
 -------- 17:00 0.03 0.44 1.69 0.09
 -------- 18:00 0.02 0.40 1.67 0.05
 -------- 19:00 0.03 0.39 1.69 0.05
 22.12.12 20:00 ---- 0.32 1.65 0.02
 -------- 21:00 ---- 0.32 1.66 0.02
 -------- 22:00 ---- 0.34 1.69 0.02
 -------- 23:00 ---- 0.33 1.69 0.02
 -------- 00:00 ---- 0.33 1.66 0.02
 23.12.12 01:00 ---- 0.35 1.66 0.03
 -------- 02:00 ---- 0.34 1.65 0.02
 -------- 03:00 ---- 0.33 1.66 0.02
 -------- 04:00 0.02 0.33 1.64 0.02
 -------- 05:00 0.02 0.32 1.63 0.01
 23.12.12 06:00 ---- 0.31 1.63 0.01
 -------- 07:00 ---- 0.29 1.64 0.01
 -------- 08:00 ---- 0.35 1.65 0.04
 -------- 09:00 0.08 0.47 1.68 0.27
 -------- 10:00 0.05 0.42 1.69 0.14
 23.12.12 11:00 0.09 0.43 1.72 0.26
 -------- 12:00 0.09 0.41 1.74 0.20
 -------- 13:00 0.11 0.41 1.76 0.21
 -------- 14:00 0.10 0.44 1.79 0.22
 -------- 15:00 0.05 0.42 1.77 0.14
 23.12.12 16:00 0.05 0.46 1.81 0.17
 -------- 17:00 0.11 0.49 1.92 0.24
 -------- 18:00 0.09 0.48 1.83 0.17
 -------- 19:00 0.05 0.46 1.82 0.15
 -------- 20:00 0.05 0.47 1.81 0.17
 23.12.12 21:00 0.03 0.45 1.76 0.14
 -------- 22:00 0.03 0.45 1.78 0.13
 -------- 23:00 0.39 0.45 2.03 0.16
