 Date Time CO NO2 CHX NO
 17.12.12 12:00 0.16 0.43 1.75 0.16
 -------- 13:00 0.15 0.44 1.75 0.17
 -------- 14:00 0.15 0.45 1.75 0.18
 -------- 15:00 0.20 0.55 1.99 0.33
 -------- 16:00 0.18 0.50 1.82 0.25
 17.12.12 17:00 0.16 0.47 1.84 0.23
 -------- 18:00 0.17 0.45 1.94 0.25
 -------- 19:00 0.18 0.43 2.03 0.25
 -------- 20:00 0.15 0.40 1.97 0.18
 -------- 21:00 0.10 0.31 1.67 0.04
 17.12.12 22:00 0.08 0.28 1.66 0.02
 -------- 23:00 0.06 0.29 1.67 0.03
 -------- 00:00 0.07 0.30 1.69 0.04
 -------- 01:00 0.06 0.27 1.66 0.02
 -------- 02:00 0.05 0.26 1.66 0.01
 18.12.12 03:00 0.04 0.26 1.65 0.01
 -------- 04:00 0.06 0.27 ---- 0.02
 -------- 05:00 0.07 0.27 ---- 0.02
 -------- 06:00 0.07 0.27 ---- 0.03
 -------- 07:00 0.09 0.30 ---- 0.06
 18.12.12 08:00 0.10 0.32 ---- 0.08
 -------- 09:00 0.12 0.32 ---- 0.11
 -------- 10:00 0.12 0.31 ---- 0.12
 -------- 11:00 0.13 0.29 ---- 0.14
 -------- 12:00 0.11 0.23 1.69 0.09
 18.12.12 13:00 0.10 0.22 1.72 0.08
 -------- 14:00 0.11 0.27 1.74 0.13
 -------- 15:00 0.10 0.30 1.75 0.14
 -------- 16:00 0.09 0.28 1.73 0.10
 -------- 17:00 0.09 0.30 1.72 0.08
 18.12.12 18:00 0.07 0.28 1.67 0.03
 -------- 19:00 0.07 0.29 1.67 0.04
 -------- 20:00 0.07 0.31 1.67 0.07
 -------- 21:00 0.07 0.30 1.67 0.07
 -------- 22:00 0.06 0.29 1.69 0.05
 18.12.12 23:00 0.06 0.28 1.72 0.04
 -------- 00:00 0.06 0.28 1.70 0.03
 -------- 01:00 0.04 0.27 1.63 0.02
 -------- 02:00 0.02 0.22 1.58 0.02
 -------- 03:00 0.02 0.25 1.61 0.02
 19.12.12 04:00 0.02 0.24 1.65 0.01
 -------- 05:00 0.03 0.25 1.64 0.02
 -------- 06:00 0.03 0.26 1.65 0.03
 -------- 07:00 0.05 0.27 1.67 0.06
 -------- 08:00 0.08 0.28 1.69 0.10
 19.12.12 09:00 0.09 0.30 1.70 0.12
 -------- 10:00 0.07 0.29 1.68 0.11
 -------- 11:00 0.05 0.25 1.65 0.08
