 Date Time CO NO2 CHX NO
 05.11.12 00:00 0.02 0.10 1.50 ----
 -------- 01:00 0.02 0.07 1.48 ----
 -------- 02:00 0.02 0.07 1.48 0.00
 -------- 03:00 ---- 0.09 1.49 ----
 -------- 04:00 ---- 0.07 1.48 ----
 05.11.12 05:00 0.02 0.10 1.49 ----
 -------- 06:00 0.02 0.10 1.48 ----
 -------- 07:00 0.02 0.15 1.51 0.00
 -------- 08:00 0.03 0.18 1.52 0.00
 -------- 09:00 0.06 0.24 1.54 0.04
 05.11.12 10:00 0.11 0.27 1.99 0.12
 -------- 11:00 0.09 0.24 1.85 0.08
 -------- 12:00 0.06 0.17 1.58 0.02
 -------- 13:00 0.05 0.21 1.54 0.03
 -------- 14:00 0.06 0.26 1.57 0.04
 05.11.12 15:00 0.07 0.25 1.59 0.05
 -------- 16:00 0.07 0.26 1.56 0.03
 -------- 17:00 0.06 0.22 1.55 0.03
 -------- 18:00 0.06 0.21 1.61 0.03
 -------- 19:00 0.06 0.19 1.55 0.03
 05.11.12 20:00 0.06 0.19 1.53 0.03
 -------- 21:00 0.05 0.19 1.53 0.02
 -------- 22:00 0.03 0.17 1.50 0.02
 -------- 23:00 0.02 0.12 1.47 0.01
 -------- 00:00 0.02 0.08 1.47 0.00
 06.11.12 01:00 0.02 0.09 1.47 0.01
 -------- 02:00 0.02 0.09 1.48 0.00
 -------- 03:00 0.02 0.09 1.47 0.01
 -------- 04:00 ---- 0.09 1.49 0.01
 -------- 05:00 0.02 0.11 1.48 0.01
 06.11.12 06:00 0.02 0.13 1.48 0.01
 -------- 07:00 0.02 0.16 1.50 0.01
 -------- 08:00 0.04 0.18 1.51 0.02
 -------- 09:00 0.04 0.24 1.53 0.04
 -------- 10:00 0.04 0.20 1.53 0.01
 06.11.12 11:00 0.05 0.22 1.54 0.03
 -------- 12:00 0.06 0.22 1.56 0.04
 -------- 13:00 0.06 0.21 1.55 0.04
 -------- 14:00 0.06 0.21 1.55 0.03
 -------- 15:00 0.05 0.20 1.56 0.03
 06.11.12 16:00 0.03 0.14 1.50 0.01
 -------- 17:00 0.03 0.16 1.48 0.01
 -------- 18:00 0.05 0.22 1.51 0.01
 -------- 19:00 0.04 0.20 1.52 0.00
 -------- 20:00 0.02 0.14 1.51 0.00
 06.11.12 21:00 0.02 0.11 1.50 0.00
 -------- 22:00 0.03 0.09 1.49 0.00
 -------- 23:00 0.02 0.08 1.49 ----
