 Date Time CO NO2 CHX NO
 31.12.12 12:00 ---- 0.19 1.58 0.03
 -------- 13:00 ---- 0.19 1.61 0.03
 -------- 14:00 ---- 0.20 1.62 0.04
 -------- 15:00 0.02 0.21 1.64 0.03
 -------- 16:00 0.02 0.22 1.62 0.02
 31.12.12 17:00 0.02 0.21 1.63 0.01
 -------- 18:00 0.03 0.21 1.65 0.01
 -------- 19:00 0.04 0.22 1.66 0.01
 -------- 20:00 0.04 0.23 1.91 0.01
 -------- 21:00 0.04 0.23 1.65 0.01
 31.12.12 22:00 0.04 0.24 1.65 0.02
 -------- 23:00 0.04 0.26 1.82 0.03
 -------- 00:00 0.05 0.25 1.94 0.03
 -------- 01:00 ---- 0.22 1.78 0.02
 -------- 02:00 ---- 0.19 1.64 0.01
 01.01.13 03:00 ---- 0.17 1.63 0.00
 -------- 04:00 ---- 0.14 1.59 0.00
 -------- 05:00 ---- 0.18 1.59 0.01
 -------- 06:00 ---- 0.15 1.58 0.00
 -------- 07:00 ---- 0.15 1.58 0.00
 01.01.13 08:00 ---- 0.21 1.65 0.01
 -------- 09:00 ---- 0.20 2.02 0.01
 -------- 10:00 ---- 0.17 2.10 0.01
 -------- 11:00 ---- 0.18 1.78 0.02
 -------- 12:00 ---- 0.12 1.58 0.01
 01.01.13 13:00 ---- 0.14 1.74 0.03
 -------- 14:00 ---- 0.11 1.62 0.01
 -------- 15:00 ---- 0.09 1.55 0.00
 -------- 16:00 ---- 0.11 1.55 0.01
 -------- 17:00 ---- 0.13 1.54 0.01
 01.01.13 18:00 ---- 0.21 1.59 0.01
 -------- 19:00 ---- 0.20 1.58 0.01
 -------- 20:00 ---- 0.17 1.56 0.00
 -------- 21:00 ---- 0.13 1.57 0.00
 -------- 22:00 ---- 0.13 1.58 0.00
 01.01.13 23:00 ---- 0.10 1.57 0.00
 -------- 00:00 ---- 0.09 1.57 0.00
 -------- 01:00 ---- 0.10 1.57 0.00
 -------- 02:00 ---- 0.10 1.58 0.00
 -------- 03:00 0.02 0.08 1.57 ----
 02.01.13 04:00 0.02 0.07 1.61 0.00
 -------- 05:00 0.02 0.07 1.82 0.00
 -------- 06:00 0.02 0.07 1.54 0.00
 -------- 07:00 ---- 0.08 1.58 0.00
 -------- 08:00 ---- 0.08 1.69 0.00
 02.01.13 09:00 ---- 0.08 1.73 0.00
 -------- 10:00 ---- 0.09 1.61 0.00
 -------- 11:00 ---- 0.09 1.61 0.00
