 Date Time CO NO2 CHX NO
 13.03.13 12:00 0.06 0.17 1.58 0.02
 -------- 13:00 0.05 0.16 1.57 0.02
 -------- 14:00 0.05 0.15 1.58 0.02
 -------- 15:00 0.05 0.17 1.59 0.02
 -------- 16:00 0.07 0.20 1.62 0.02
 13.03.13 17:00 0.06 0.21 1.60 0.02
 -------- 18:00 0.07 0.26 1.61 0.02
 -------- 19:00 0.07 0.30 1.61 0.01
 -------- 20:00 0.10 0.47 1.68 0.01
 -------- 21:00 0.10 0.50 1.68 0.01
 13.03.13 22:00 0.08 0.42 1.66 0.01
 -------- 23:00 0.08 0.41 1.64 0.01
 -------- 00:00 0.07 0.43 1.67 0.01
 -------- 01:00 0.06 0.37 1.66 0.00
 -------- 02:00 0.06 0.37 1.67 0.01
 14.03.13 03:00 0.07 0.34 1.64 0.00
 -------- 04:00 0.07 0.30 1.64 0.00
 -------- 05:00 0.06 0.30 1.65 0.00
 -------- 06:00 0.08 0.28 1.63 0.00
 -------- 07:00 0.10 0.50 1.72 0.03
 14.03.13 08:00 0.13 0.50 1.72 0.05
 -------- 09:00 0.16 0.52 1.81 0.07
 -------- 10:00 0.17 0.46 1.99 0.06
 -------- 11:00 0.10 0.37 1.69 0.04
 -------- 12:00 0.10 0.36 1.70 0.06
 14.03.13 13:00 0.10 0.39 1.71 0.07
 -------- 14:00 0.10 0.37 1.72 0.07
 -------- 15:00 0.11 0.37 1.69 0.06
 -------- 16:00 0.10 0.37 1.66 0.04
 -------- 17:00 0.09 0.29 1.62 0.02
 14.03.13 18:00 0.08 0.27 1.61 0.01
 -------- 19:00 0.09 0.28 1.61 0.01
 -------- 20:00 0.08 0.26 1.60 0.00
 -------- 21:00 0.08 0.23 1.60 0.00
 -------- 22:00 0.08 0.21 1.63 0.00
 14.03.13 23:00 0.08 0.24 1.62 0.00
 -------- 00:00 0.08 0.27 1.63 0.00
 -------- 01:00 0.07 0.26 1.63 0.00
 -------- 02:00 0.08 0.33 1.66 0.01
 -------- 03:00 0.08 0.28 1.66 0.01
 15.03.13 04:00 0.08 0.26 1.70 0.00
 -------- 05:00 0.08 0.26 1.72 0.00
 -------- 06:00 0.09 0.32 1.67 0.01
 -------- 07:00 0.13 0.40 1.70 0.04
 -------- 08:00 0.13 0.46 1.78 0.12
 15.03.13 09:00 0.14 0.43 1.77 0.12
 -------- 10:00 0.31 0.48 2.59 0.18
 -------- 11:00 0.17 0.48 1.99 0.19
