 Date Time CO NO2 CHX NO
 14.02.13 00:00 0.12 0.41 1.67 0.02
 -------- 01:00 0.11 0.40 1.74 0.02
 -------- 02:00 0.09 0.38 1.82 0.01
 -------- 03:00 0.09 0.39 1.87 0.01
 -------- 04:00 0.08 0.36 1.76 0.01
 14.02.13 05:00 0.09 0.41 1.73 0.03
 -------- 06:00 0.11 0.39 1.73 0.02
 -------- 07:00 0.11 0.38 1.72 0.04
 -------- 08:00 0.14 0.41 1.85 0.13
 -------- 09:00 0.17 0.42 1.83 0.18
 14.02.13 10:00 0.16 0.37 1.74 0.11
 -------- 11:00 0.17 0.38 1.76 0.12
 -------- 12:00 0.20 0.41 1.88 0.18
 -------- 13:00 0.19 0.45 1.94 0.23
 -------- 14:00 0.19 0.45 1.85 0.21
 14.02.13 15:00 0.15 0.39 1.73 0.10
 -------- 16:00 0.16 0.44 1.86 0.13
 -------- 17:00 0.18 0.47 1.78 0.13
 -------- 18:00 0.17 0.48 1.73 0.10
 -------- 19:00 0.17 0.48 1.73 0.07
 14.02.13 20:00 0.17 0.46 1.78 0.07
 -------- 21:00 0.16 0.45 1.77 0.05
 -------- 22:00 0.13 0.38 1.68 0.02
 -------- 23:00 0.12 0.39 1.66 0.02
 -------- 00:00 0.12 0.37 1.64 0.02
 15.02.13 01:00 0.10 0.38 1.63 0.01
 -------- 02:00 0.10 0.40 1.68 0.01
 -------- 03:00 0.11 0.40 1.73 0.02
 -------- 04:00 0.09 0.36 1.69 0.01
 -------- 05:00 0.06 0.34 1.64 0.01
 15.02.13 06:00 0.07 0.31 1.74 0.01
 -------- 07:00 0.11 0.41 1.72 0.04
 -------- 08:00 0.14 0.44 1.78 0.10
 -------- 09:00 0.17 0.46 2.01 0.17
 -------- 10:00 0.17 0.46 1.98 0.15
 15.02.13 11:00 0.19 0.47 2.03 0.21
 -------- 12:00 0.16 0.42 2.05 0.16
 -------- 13:00 0.19 0.45 2.15 0.22
 -------- 14:00 0.21 0.46 2.07 0.23
 -------- 15:00 0.23 0.49 1.97 0.25
 15.02.13 16:00 0.22 0.51 1.91 0.23
 -------- 17:00 0.23 0.55 1.92 0.24
 -------- 18:00 0.24 0.56 1.95 0.26
 -------- 19:00 0.36 0.64 2.17 0.49
 -------- 20:00 0.37 0.67 2.62 0.57
 15.02.13 21:00 0.33 0.65 2.24 0.46
 -------- 22:00 0.21 0.53 2.00 0.22
 -------- 23:00 0.20 0.49 2.01 0.14
