 Date Time CO NO2 CHX NO
 09.11.12 00:00 0.02 0.14 1.51 0.00
 -------- 01:00 0.02 0.15 1.51 0.00
 -------- 02:00 0.03 0.23 1.53 0.01
 -------- 03:00 0.03 0.25 1.73 0.03
 -------- 04:00 0.02 0.18 1.76 0.01
 09.11.12 05:00 0.02 0.16 1.65 0.01
 -------- 06:00 0.03 0.21 1.58 0.02
 -------- 07:00 0.04 0.23 1.57 0.04
 -------- 08:00 0.05 0.22 1.56 0.04
 -------- 09:00 0.07 0.25 1.61 0.07
 09.11.12 10:00 0.09 0.28 1.63 0.09
 -------- 11:00 0.08 0.24 1.62 0.07
 -------- 12:00 0.09 0.23 1.79 0.10
 -------- 13:00 0.05 0.19 1.64 0.06
 -------- 14:00 0.04 0.18 1.54 0.03
 09.11.12 15:00 0.04 0.16 1.52 0.02
 -------- 16:00 0.04 0.18 1.52 0.02
 -------- 17:00 0.04 0.19 1.53 0.02
 -------- 18:00 0.04 0.17 1.52 0.01
 -------- 19:00 0.04 0.16 1.51 0.01
 09.11.12 20:00 0.04 0.18 1.54 0.02
 -------- 21:00 0.04 0.21 1.56 0.01
 -------- 22:00 0.03 0.15 1.53 0.01
 -------- 23:00 0.02 0.16 1.51 0.01
 -------- 00:00 0.02 0.14 1.51 0.00
 10.11.12 01:00 0.02 0.09 1.49 0.00
 -------- 02:00 0.02 0.10 1.50 0.00
 -------- 03:00 0.02 0.15 1.51 0.00
 -------- 04:00 0.02 0.15 1.51 ----
 -------- 05:00 0.02 0.14 1.52 ----
 10.11.12 06:00 0.04 0.14 1.52 0.00
 -------- 07:00 0.04 0.16 1.53 0.01
 -------- 08:00 0.04 0.15 1.54 0.01
 -------- 09:00 0.04 0.18 1.55 0.01
 -------- 10:00 0.04 0.20 1.56 0.02
 10.11.12 11:00 0.05 0.23 1.57 0.03
 -------- 12:00 0.05 0.20 1.56 0.03
 -------- 13:00 0.05 0.21 1.58 0.03
 -------- 14:00 0.05 0.21 1.58 0.03
 -------- 15:00 0.05 0.20 1.57 0.02
 10.11.12 16:00 0.06 0.21 1.57 0.02
 -------- 17:00 0.06 0.23 1.57 0.01
 -------- 18:00 0.05 0.24 1.56 0.01
 -------- 19:00 0.06 0.28 1.58 0.02
 -------- 20:00 0.10 0.36 1.64 0.09
 10.11.12 21:00 0.16 0.38 1.71 0.19
 -------- 22:00 0.17 0.38 1.72 0.22
 -------- 23:00 0.24 0.38 1.87 0.32
