 Date Time CO NO2 CHX NO
 31.10.12 12:00 0.14 0.25 3.20 0.18
 -------- 13:00 0.08 0.21 1.74 0.07
 -------- 14:00 0.07 0.19 1.65 0.06
 -------- 15:00 0.06 0.16 1.58 0.03
 -------- 16:00 0.05 0.14 1.54 0.02
 31.10.12 17:00 0.05 0.14 1.53 0.01
 -------- 18:00 0.04 0.14 1.53 0.01
 -------- 19:00 0.04 0.12 1.53 0.00
 -------- 20:00 0.04 0.18 1.55 0.01
 -------- 21:00 0.04 0.15 1.54 0.01
 31.10.12 22:00 0.04 0.12 1.53 0.00
 -------- 23:00 0.03 0.12 1.53 0.00
 -------- 00:00 0.02 0.11 1.53 ----
 -------- 01:00 0.02 0.09 1.52 ----
 -------- 02:00 0.03 0.09 1.52 ----
 01.11.12 03:00 0.02 0.07 1.52 ----
 -------- 04:00 0.02 0.09 1.53 ----
 -------- 05:00 0.02 0.11 1.53 ----
 -------- 06:00 0.03 0.12 1.54 ----
 -------- 07:00 0.03 0.10 1.53 0.00
 01.11.12 08:00 0.06 0.13 1.56 0.00
 -------- 09:00 0.05 0.14 1.57 0.01
 -------- 10:00 0.04 0.14 1.56 0.02
 -------- 11:00 0.04 0.13 1.56 0.01
 -------- 12:00 0.05 0.12 1.56 0.01
 01.11.12 13:00 0.05 0.13 1.56 0.01
 -------- 14:00 0.05 0.13 1.56 0.01
 -------- 15:00 0.07 0.18 1.56 0.02
 -------- 16:00 0.06 0.16 1.56 0.01
 -------- 17:00 0.06 0.17 1.55 0.01
 01.11.12 18:00 0.07 0.20 1.58 0.01
 -------- 19:00 0.11 0.26 1.69 0.04
 -------- 20:00 0.13 0.27 1.64 0.08
 -------- 21:00 0.11 0.25 1.67 0.05
 -------- 22:00 0.07 0.19 1.72 0.02
 01.11.12 23:00 0.06 0.18 1.66 0.01
 -------- 00:00 0.04 0.13 1.58 0.00
 -------- 01:00 0.04 0.10 1.56 0.00
 -------- 02:00 0.04 0.09 1.55 ----
 -------- 03:00 0.04 0.10 1.54 ----
 02.11.12 04:00 0.04 0.10 1.54 ----
 -------- 05:00 0.05 0.10 1.54 0.00
 -------- 06:00 0.04 0.14 1.55 0.01
 -------- 07:00 0.07 0.21 1.58 0.03
 -------- 08:00 0.07 0.23 1.58 0.03
 02.11.12 09:00 0.08 0.24 1.60 0.05
 -------- 10:00 0.09 0.23 1.62 0.05
 -------- 11:00 0.08 0.22 1.58 0.05
