 Date Time CO NO2 CHX NO
 13.11.12 00:00 0.04 0.17 1.56 0.01
 -------- 01:00 0.04 0.16 1.55 0.01
 -------- 02:00 0.04 0.19 1.53 0.02
 -------- 03:00 0.04 0.13 1.52 0.01
 -------- 04:00 0.02 0.10 1.51 ----
 13.11.12 05:00 ---- 0.08 1.50 ----
 -------- 06:00 ---- 0.11 1.50 0.00
 -------- 07:00 0.02 0.16 1.52 0.00
 -------- 08:00 0.02 0.14 1.52 0.01
 -------- 09:00 0.02 0.16 1.51 0.01
 13.11.12 10:00 0.02 0.18 0.82 0.01
 -------- 11:00 0.02 0.17 ---- 0.01
 -------- 12:00 0.02 0.17 ---- 0.01
 -------- 13:00 0.02 0.12 ---- 0.01
 -------- 14:00 ---- 0.15 ---- 0.01
 13.11.12 15:00 0.02 0.15 ---- 0.01
 -------- 16:00 ---- 0.17 ---- 0.01
 -------- 17:00 ---- 0.16 ---- 0.01
 -------- 18:00 0.02 0.18 ---- 0.01
 -------- 19:00 ---- 0.16 ---- 0.00
 13.11.12 20:00 ---- 0.18 ---- 0.00
 -------- 21:00 ---- 0.21 ---- 0.01
 -------- 22:00 ---- 0.14 ---- 0.00
 -------- 23:00 ---- 0.11 ---- 0.00
 -------- 00:00 0.03 0.10 ---- 0.00
 14.11.12 01:00 0.02 0.08 ---- 0.00
 -------- 02:00 0.02 0.07 ---- ----
 -------- 03:00 0.02 0.06 ---- ----
 -------- 04:00 0.02 0.07 ---- 0.00
 -------- 05:00 0.02 0.06 ---- ----
 14.11.12 06:00 0.02 0.08 ---- 0.00
 -------- 07:00 0.03 0.13 ---- 0.00
 -------- 08:00 0.05 0.15 ---- 0.01
 -------- 09:00 0.04 0.18 ---- 0.01
 -------- 10:00 0.05 0.17 ---- 0.01
 14.11.12 11:00 0.04 0.17 ---- 0.01
 -------- 12:00 0.04 0.13 0.84 0.01
 -------- 13:00 0.04 0.13 1.57 0.01
 -------- 14:00 0.04 0.13 1.53 0.01
 -------- 15:00 0.04 0.14 1.51 0.01
 14.11.12 16:00 0.04 0.14 1.51 0.01
 -------- 17:00 0.04 0.16 1.51 0.01
 -------- 18:00 0.04 0.16 1.53 0.00
 -------- 19:00 0.04 0.14 1.51 0.00
 -------- 20:00 0.04 0.15 1.51 0.01
 14.11.12 21:00 0.04 0.18 1.51 0.01
 -------- 22:00 0.03 0.15 1.50 0.01
 -------- 23:00 0.03 0.12 1.50 0.00
