 Date Time CO NO2 CHX NO
 22.03.13 12:00 0.08 0.20 1.59 0.05
 -------- 13:00 0.11 0.29 1.64 0.10
 -------- 14:00 0.08 0.21 1.60 0.06
 -------- 15:00 0.09 0.21 1.61 0.06
 -------- 16:00 0.07 0.18 1.59 0.04
 22.03.13 17:00 0.06 0.16 1.57 0.02
 -------- 18:00 0.25 0.18 1.69 0.02
 -------- 19:00 0.08 0.26 1.60 0.05
 -------- 20:00 0.08 0.29 1.62 0.01
 -------- 21:00 0.07 0.25 1.60 0.01
 22.03.13 22:00 0.07 0.27 1.66 0.01
 -------- 23:00 0.06 0.23 1.53 0.01
 -------- 00:00 0.06 0.20 1.53 0.00
 -------- 01:00 0.06 0.25 1.55 0.01
 -------- 02:00 0.07 0.24 1.55 0.01
 23.03.13 03:00 0.06 0.24 1.56 0.00
 -------- 04:00 0.06 0.22 1.56 0.00
 -------- 05:00 0.06 0.17 1.59 0.00
 -------- 06:00 0.06 0.20 1.60 0.00
 -------- 07:00 0.06 0.22 1.59 0.00
 23.03.13 08:00 0.08 0.29 1.64 0.02
 -------- 09:00 0.08 0.27 1.65 0.04
 -------- 10:00 0.08 0.27 1.66 0.05
 -------- 11:00 0.07 0.25 1.65 0.06
 -------- 12:00 0.06 0.20 1.61 0.05
 23.03.13 13:00 0.06 0.14 1.55 0.03
 -------- 14:00 0.05 0.12 1.53 0.02
 -------- 15:00 0.06 0.15 1.54 0.02
 -------- 16:00 0.06 0.15 1.54 0.02
 -------- 17:00 0.06 0.16 1.53 0.01
 23.03.13 18:00 0.06 0.17 1.54 0.01
 -------- 19:00 0.06 0.17 1.54 0.01
 -------- 20:00 0.06 0.19 1.54 0.01
 -------- 21:00 0.06 0.16 1.53 ----
 -------- 22:00 0.06 0.18 1.55 0.00
 23.03.13 23:00 0.06 0.16 1.54 0.00
 -------- 00:00 0.06 0.14 1.54 ----
 -------- 01:00 0.04 0.13 1.55 0.00
 -------- 02:00 0.04 0.12 1.54 0.00
 -------- 03:00 0.04 0.09 1.52 ----
 24.03.13 04:00 0.04 0.08 1.52 ----
 -------- 05:00 0.04 0.07 1.52 ----
 -------- 06:00 0.04 0.08 1.52 ----
 -------- 07:00 0.04 0.09 1.51 ----
 -------- 08:00 0.04 0.10 1.51 ----
 24.03.13 09:00 0.04 0.10 1.51 0.00
 -------- 10:00 0.04 0.09 1.51 0.01
 -------- 11:00 0.04 0.10 1.51 0.01
