 Date Time CO NO2 CHX NO
 11.01.13 00:00 ---- 0.17 1.58 0.00
 -------- 01:00 ---- 0.19 1.58 0.01
 -------- 02:00 ---- 0.23 1.60 0.01
 -------- 03:00 ---- 0.22 1.59 0.01
 -------- 04:00 ---- 0.21 1.58 0.01
 11.01.13 05:00 ---- 0.18 1.57 0.01
 -------- 06:00 ---- 0.20 1.59 0.01
 -------- 07:00 ---- 0.24 1.62 0.02
 -------- 08:00 ---- 0.23 1.60 0.02
 -------- 09:00 ---- 0.24 1.59 0.02
 11.01.13 10:00 ---- 0.25 1.60 0.03
 -------- 11:00 ---- 0.22 1.62 0.03
 -------- 12:00 0.10 0.29 1.69 0.09
 -------- 13:00 0.11 0.26 1.67 0.08
 -------- 14:00 0.10 0.26 1.66 0.08
 11.01.13 15:00 0.13 0.29 1.70 0.10
 -------- 16:00 0.17 0.33 1.77 0.12
 -------- 17:00 0.19 0.37 1.84 0.19
 -------- 18:00 0.20 0.37 1.92 0.17
 -------- 19:00 0.17 0.34 1.84 0.13
 11.01.13 20:00 0.12 0.30 1.73 0.06
 -------- 21:00 0.12 0.28 1.72 0.05
 -------- 22:00 0.11 0.28 1.72 0.06
 -------- 23:00 0.08 0.27 1.73 0.06
 -------- 00:00 0.09 0.29 1.85 0.11
 12.01.13 01:00 0.08 0.29 1.82 0.09
 -------- 02:00 0.06 0.28 1.78 0.06
 -------- 03:00 0.04 0.27 1.76 0.03
 -------- 04:00 0.02 0.26 1.88 0.02
 -------- 05:00 0.04 0.27 1.93 0.03
 12.01.13 06:00 0.04 0.28 1.87 0.03
 -------- 07:00 0.31 0.29 1.95 0.07
 -------- 08:00 0.03 0.29 1.94 0.08
 -------- 09:00 0.02 0.30 1.96 0.10
 -------- 10:00 0.04 0.30 1.95 0.12
 12.01.13 11:00 0.06 0.29 1.97 0.14
 -------- 12:00 0.08 0.29 1.90 0.15
 -------- 13:00 0.11 0.32 1.94 0.20
 -------- 14:00 0.13 0.34 1.95 0.20
 -------- 15:00 0.21 0.38 2.01 0.29
 12.01.13 16:00 0.20 0.39 2.07 0.25
 -------- 17:00 0.21 0.39 2.08 0.27
 -------- 18:00 0.09 0.40 2.02 0.27
 -------- 19:00 0.10 0.47 2.79 0.44
 -------- 20:00 0.14 0.49 3.18 0.49
 12.01.13 21:00 0.12 0.48 2.93 0.50
 -------- 22:00 0.13 0.47 2.38 0.51
 -------- 23:00 0.15 0.43 2.30 0.49
