 Date Time CO NO2 CHX NO
 20.01.13 12:00 0.30 0.46 2.28 0.37
 -------- 13:00 0.29 0.45 2.33 0.34
 -------- 14:00 0.33 0.48 2.50 0.36
 -------- 15:00 0.33 0.49 2.73 0.37
 -------- 16:00 0.33 0.50 2.70 0.38
 20.01.13 17:00 ---- 0.47 2.28 0.31
 -------- 18:00 ---- 0.45 2.33 0.28
 -------- 19:00 ---- 0.46 2.37 0.31
 -------- 20:00 ---- 0.43 2.15 0.30
 -------- 21:00 ---- 0.41 2.03 0.25
 20.01.13 22:00 ---- 0.40 2.05 0.23
 -------- 23:00 ---- 0.39 2.01 0.22
 -------- 00:00 ---- 0.35 1.98 0.16
 -------- 01:00 ---- 0.33 2.11 0.14
 -------- 02:00 0.10 0.32 2.13 0.15
 21.01.13 03:00 0.15 0.30 2.03 0.12
 -------- 04:00 0.14 0.29 2.08 0.12
 -------- 05:00 0.15 0.30 2.04 0.13
 -------- 06:00 0.16 0.30 2.00 0.14
 -------- 07:00 0.21 0.31 2.00 0.20
 21.01.13 08:00 0.25 0.34 2.01 0.26
 -------- 09:00 0.23 0.32 2.01 0.20
 -------- 10:00 0.17 0.30 1.91 0.12
 -------- 11:00 0.18 0.28 2.01 0.14
 -------- 12:00 0.15 0.21 1.86 0.09
 21.01.13 13:00 0.13 0.17 1.77 0.07
 -------- 14:00 0.12 0.15 1.70 0.06
 -------- 15:00 0.11 0.18 1.68 0.05
 -------- 16:00 0.11 0.21 1.70 0.05
 -------- 17:00 0.12 0.24 2.15 0.04
 21.01.13 18:00 0.12 0.27 1.95 0.04
 -------- 19:00 0.12 0.28 1.71 0.04
 -------- 20:00 0.12 0.24 1.62 0.01
 -------- 21:00 0.13 0.26 1.61 0.01
 -------- 22:00 0.10 0.29 1.61 0.02
 21.01.13 23:00 0.06 0.32 1.62 0.02
 -------- 00:00 0.03 0.28 1.60 0.01
 -------- 01:00 0.02 0.23 1.58 0.00
 -------- 02:00 0.02 0.22 1.57 0.00
 -------- 03:00 ---- 0.22 1.56 0.00
 22.01.13 04:00 ---- 0.20 1.57 0.00
 -------- 05:00 ---- 0.19 1.57 ----
 -------- 06:00 0.03 0.24 1.58 0.01
 -------- 07:00 0.07 0.27 1.61 0.02
 -------- 08:00 0.08 0.31 1.63 0.02
 22.01.13 09:00 0.07 0.31 1.63 0.03
 -------- 10:00 0.08 0.32 1.65 0.05
 -------- 11:00 0.09 0.32 1.66 0.07
