 Date Time CO NO2 CHX NO
 25.02.13 12:00 ---- 0.19 1.57 0.03
 -------- 13:00 ---- 0.15 1.59 0.02
 -------- 14:00 ---- 0.13 1.56 0.02
 -------- 15:00 ---- 0.13 1.54 0.01
 -------- 16:00 ---- 0.11 1.53 0.01
 25.02.13 17:00 ---- 0.14 1.54 0.01
 -------- 18:00 0.08 0.24 1.57 0.01
 -------- 19:00 0.08 0.32 1.61 0.01
 -------- 20:00 0.07 0.33 1.62 0.00
 -------- 21:00 0.07 0.37 1.63 0.00
 25.02.13 22:00 0.09 0.39 1.67 0.01
 -------- 23:00 0.06 0.35 1.69 0.00
 -------- 00:00 0.06 0.34 1.63 0.00
 -------- 01:00 0.06 0.38 1.64 0.01
 -------- 02:00 0.07 0.48 1.65 0.02
 26.02.13 03:00 0.06 0.47 1.68 0.02
 -------- 04:00 0.09 0.51 1.96 0.07
 -------- 05:00 ---- 0.51 2.12 0.09
 -------- 06:00 0.03 0.52 2.11 0.12
 -------- 07:00 0.11 0.55 2.30 0.26
 26.02.13 08:00 0.08 0.55 2.04 0.22
 -------- 09:00 0.07 0.50 1.85 0.13
 -------- 10:00 0.05 0.47 1.78 0.13
 -------- 11:00 0.02 0.39 1.73 0.09
 -------- 12:00 0.02 0.27 1.64 0.05
 26.02.13 13:00 ---- 0.18 1.58 0.02
 -------- 14:00 0.02 0.16 1.57 0.02
 -------- 15:00 0.02 0.16 1.55 0.02
 -------- 16:00 ---- 0.14 1.52 0.02
 -------- 17:00 0.02 0.17 1.52 0.01
 26.02.13 18:00 0.02 0.21 1.54 0.01
 -------- 19:00 0.02 0.24 1.54 0.00
 -------- 20:00 0.02 0.31 1.55 0.01
 -------- 21:00 0.02 0.23 1.54 0.00
 -------- 22:00 ---- 0.17 1.52 0.00
 26.02.13 23:00 ---- 0.18 1.53 0.00
 -------- 00:00 ---- 0.16 1.53 ----
 -------- 01:00 ---- 0.14 1.53 ----
 -------- 02:00 ---- 0.13 1.53 0.00
 -------- 03:00 ---- 0.15 1.55 ----
 27.02.13 04:00 ---- 0.15 1.55 ----
 -------- 05:00 ---- 0.13 1.53 ----
 -------- 06:00 ---- 0.13 1.53 0.00
 -------- 07:00 0.02 0.16 1.55 0.00
 -------- 08:00 0.03 0.27 1.59 0.01
 27.02.13 09:00 0.02 0.22 1.55 0.01
 -------- 10:00 0.02 0.25 1.58 0.01
 -------- 11:00 ---- 0.24 1.57 0.01
