 Date Time CO NO2 CHX NO
 24.02.13 23:00 ---- 0.39 1.71 0.01
 -------- 00:00 ---- 0.40 1.66 0.01
 -------- 01:00 ---- 0.41 1.69 0.01
 -------- 02:00 0.03 0.44 1.76 0.01
 -------- 03:00 ---- 0.46 1.83 0.03
 25.02.13 04:00 ---- 0.45 1.91 0.02
 -------- 05:00 ---- 0.44 1.84 0.02
 -------- 06:00 0.02 0.46 1.80 0.04
 -------- 07:00 ---- 0.45 1.74 0.04
 -------- 08:00 ---- 0.46 1.74 0.05
 25.02.13 09:00 0.03 0.48 1.77 0.11
 -------- 10:00 0.02 0.45 1.76 0.13
 -------- 11:00 ---- 0.26 1.62 0.04
 -------- 12:00 ---- 0.19 1.57 0.03
 -------- 13:00 ---- 0.15 1.59 0.02
 25.02.13 14:00 ---- 0.13 1.56 0.02
 -------- 15:00 ---- 0.13 1.54 0.01
 -------- 16:00 ---- 0.11 1.53 0.01
 -------- 17:00 ---- 0.14 1.54 0.01
 -------- 18:00 0.08 0.24 1.57 0.01
 25.02.13 19:00 0.08 0.32 1.61 0.01
 -------- 20:00 0.07 0.33 1.62 0.00
 -------- 21:00 0.07 0.37 1.63 0.00
 -------- 22:00 0.09 0.39 1.67 0.01
 -------- 23:00 0.06 0.35 1.69 0.00
 26.02.13 00:00 0.06 0.34 1.63 0.00
 -------- 01:00 0.06 0.38 1.64 0.01
 -------- 02:00 0.07 0.48 1.65 0.02
 -------- 03:00 0.06 0.47 1.68 0.02
 -------- 04:00 0.09 0.51 1.96 0.07
 26.02.13 05:00 ---- 0.51 2.12 0.09
 -------- 06:00 0.03 0.52 2.11 0.12
 -------- 07:00 0.11 0.55 2.30 0.26
 -------- 08:00 0.08 0.55 2.04 0.22
 -------- 09:00 0.07 0.50 1.85 0.13
 26.02.13 10:00 0.05 0.47 1.78 0.13
 -------- 11:00 0.02 0.39 1.73 0.09
 -------- 12:00 0.02 0.27 1.64 0.05
 -------- 13:00 ---- 0.18 1.58 0.02
 -------- 14:00 0.02 0.16 1.57 0.02
 26.02.13 15:00 0.02 0.16 1.55 0.02
 -------- 16:00 ---- 0.14 1.52 0.02
 -------- 17:00 0.02 0.17 1.52 0.01
 -------- 18:00 0.02 0.21 1.54 0.01
 -------- 19:00 0.02 0.24 1.54 0.00
 26.02.13 20:00 0.02 0.31 1.55 0.01
 -------- 21:00 0.02 0.23 1.54 0.00
 -------- 22:00 ---- 0.17 1.52 0.00
