 Date Time CO NO2 CHX NO
 22.01.13 00:00 0.03 0.27 1.60 0.01
 -------- 01:00 0.02 0.23 1.58 0.00
 -------- 02:00 0.02 0.22 1.57 0.00
 -------- 03:00 ---- 0.22 1.56 0.00
 -------- 04:00 ---- 0.20 1.57 0.00
 22.01.13 05:00 ---- 0.19 1.57 ----
 -------- 06:00 0.03 0.24 1.58 0.01
 -------- 07:00 0.07 0.27 1.61 0.02
 -------- 08:00 0.08 0.31 1.63 0.02
 -------- 09:00 0.07 0.31 1.63 0.03
 22.01.13 10:00 0.08 0.32 1.65 0.05
 -------- 11:00 0.09 0.32 1.66 0.07
 -------- 12:00 0.11 0.26 1.77 0.07
 -------- 13:00 0.07 0.23 1.63 0.07
 -------- 14:00 0.07 0.24 1.63 0.08
 22.01.13 15:00 0.09 0.26 1.66 0.07
 -------- 16:00 0.07 0.29 2.17 0.07
 -------- 17:00 0.09 0.34 1.65 0.06
 -------- 18:00 0.09 0.37 1.62 0.05
 -------- 19:00 0.08 0.35 1.62 0.03
 22.01.13 20:00 0.07 0.34 1.62 0.03
 -------- 21:00 0.08 0.35 1.68 0.05
 -------- 22:00 0.09 0.36 1.67 0.05
 -------- 23:00 0.07 0.37 1.64 0.07
 -------- 00:00 0.06 0.35 1.66 0.04
 23.01.13 01:00 0.07 0.36 1.66 0.07
 -------- 02:00 0.06 0.35 1.65 0.06
 -------- 03:00 0.05 0.33 1.64 0.03
 -------- 04:00 0.03 0.21 1.59 0.01
 -------- 05:00 0.02 0.20 1.57 0.00
 23.01.13 06:00 0.03 0.33 1.63 0.04
 -------- 07:00 0.09 0.35 1.71 0.09
 -------- 08:00 0.26 0.36 1.91 0.13
 -------- 09:00 0.15 0.36 1.78 0.14
 -------- 10:00 0.23 0.40 1.85 0.30
 23.01.13 11:00 0.15 0.36 1.79 0.21
 -------- 12:00 0.15 0.35 1.77 0.18
 -------- 13:00 0.12 0.29 1.73 0.12
 -------- 14:00 0.07 0.22 1.66 0.07
 -------- 15:00 0.07 0.27 1.65 0.07
 23.01.13 16:00 0.05 0.24 1.59 0.03
 -------- 17:00 0.07 0.35 1.64 0.05
 -------- 18:00 0.09 0.37 1.66 0.06
 -------- 19:00 0.13 0.39 1.69 0.08
 -------- 20:00 0.14 0.39 1.73 0.11
 23.01.13 21:00 0.14 0.39 1.75 0.10
 -------- 22:00 0.09 0.38 1.70 0.06
 -------- 23:00 0.10 0.39 1.69 0.09
