 Date Time CO NO2 CHX NO
 08.12.12 00:00 0.10 0.21 1.75 0.10
 -------- 01:00 0.09 0.20 1.75 0.10
 -------- 02:00 0.08 0.20 1.80 0.08
 -------- 03:00 0.06 0.20 1.82 0.04
 -------- 04:00 0.07 0.22 1.90 0.06
 08.12.12 05:00 0.06 0.21 1.85 0.06
 -------- 06:00 0.07 0.21 1.80 0.06
 -------- 07:00 0.09 0.22 1.80 0.11
 -------- 08:00 0.08 0.21 1.74 0.10
 -------- 09:00 0.09 0.21 1.71 0.11
 08.12.12 10:00 0.13 0.23 1.85 0.17
 -------- 11:00 0.11 0.21 1.77 0.14
 -------- 12:00 0.12 0.20 1.73 0.13
 -------- 13:00 0.12 0.20 1.75 0.14
 -------- 14:00 0.11 0.20 1.71 0.13
 08.12.12 15:00 0.09 0.19 1.71 0.11
 -------- 16:00 0.08 0.19 1.75 0.12
 -------- 17:00 0.09 0.19 1.77 0.11
 -------- 18:00 0.09 0.19 1.74 0.10
 -------- 19:00 0.08 0.19 1.74 0.09
 08.12.12 20:00 0.07 0.18 1.71 0.06
 -------- 21:00 0.08 0.18 1.75 0.08
 -------- 22:00 0.08 0.18 1.76 0.11
 -------- 23:00 0.08 0.19 1.76 0.11
 -------- 00:00 0.09 0.18 1.78 0.10
 09.12.12 01:00 0.10 0.18 1.78 0.10
 -------- 02:00 0.12 0.19 1.80 0.15
 -------- 03:00 0.12 0.20 1.91 0.18
 -------- 04:00 0.12 0.20 2.23 0.17
 -------- 05:00 0.13 0.20 2.01 0.19
 09.12.12 06:00 0.12 0.21 1.97 0.19
 -------- 07:00 0.13 0.20 1.93 0.20
 -------- 08:00 0.11 0.19 1.85 0.15
 -------- 09:00 0.09 0.16 1.72 0.08
 -------- 10:00 0.07 0.17 1.64 0.03
 09.12.12 11:00 0.05 0.18 1.60 0.03
 -------- 12:00 0.05 0.17 1.60 0.03
 -------- 13:00 0.05 0.18 1.60 0.03
 -------- 14:00 0.02 0.09 1.54 0.01
 -------- 15:00 0.03 0.10 1.56 0.01
 09.12.12 16:00 0.05 0.16 1.57 0.01
 -------- 17:00 0.08 0.26 1.71 0.04
 -------- 18:00 0.12 0.30 2.28 0.10
 -------- 19:00 0.12 0.30 2.18 0.10
 -------- 20:00 0.10 0.29 1.95 0.12
 09.12.12 21:00 ---- 0.26 1.86 0.06
 -------- 22:00 ---- 0.26 1.66 0.07
 -------- 23:00 ---- 0.27 1.70 0.07
