 Date Time CO NO2 CHX NO
 18.10.12 00:00 0.04 0.21 1.56 0.01
 -------- 01:00 0.06 0.20 1.57 0.01
 -------- 02:00 0.03 0.15 1.55 0.00
 -------- 03:00 0.02 0.13 1.56 ----
 -------- 04:00 0.02 0.17 1.54 0.00
 18.10.12 05:00 0.03 0.18 1.54 0.00
 -------- 06:00 0.04 0.22 1.54 0.03
 -------- 07:00 0.08 0.25 1.56 0.08
 -------- 08:00 0.12 0.24 1.60 0.10
 -------- 09:00 0.16 0.24 1.65 0.14
 18.10.12 10:00 0.17 0.26 1.66 0.18
 -------- 11:00 0.15 0.26 1.66 0.16
 -------- 12:00 0.17 0.24 1.77 0.15
 -------- 13:00 0.10 0.18 1.64 0.08
 -------- 14:00 0.07 0.17 1.57 0.05
 18.10.12 15:00 0.07 0.19 1.57 0.04
 -------- 16:00 0.09 0.19 1.57 0.06
 -------- 17:00 0.09 0.21 1.58 0.07
 -------- 18:00 0.11 0.22 1.58 0.06
 -------- 19:00 0.13 0.27 1.63 0.09
 18.10.12 20:00 0.13 0.33 1.68 0.08
 -------- 21:00 0.10 0.24 1.70 0.06
 -------- 22:00 0.11 0.21 1.80 0.06
 -------- 23:00 0.10 0.22 1.72 0.06
 -------- 00:00 0.08 0.22 1.67 0.05
 19.10.12 01:00 0.08 0.22 1.69 0.05
 -------- 02:00 0.07 0.22 1.71 0.05
 -------- 03:00 0.07 0.23 1.71 0.06
 -------- 04:00 0.06 0.22 1.75 0.08
 -------- 05:00 0.07 0.23 1.87 0.12
 19.10.12 06:00 0.09 0.22 1.91 0.18
 -------- 07:00 0.13 0.25 1.95 0.23
 -------- 08:00 0.25 0.26 2.04 0.41
 -------- 09:00 0.27 0.28 2.17 0.45
 -------- 10:00 0.23 0.25 1.99 0.36
 19.10.12 11:00 0.19 0.25 1.87 0.28
 -------- 12:00 0.13 0.25 1.76 0.17
 -------- 13:00 0.08 0.23 1.66 0.10
 -------- 14:00 0.07 0.20 1.63 0.06
 -------- 15:00 0.06 0.20 1.60 0.04
 19.10.12 16:00 0.05 0.19 1.57 0.02
 -------- 17:00 0.06 0.22 1.61 0.02
 -------- 18:00 0.08 0.25 1.64 0.03
 -------- 19:00 0.07 0.24 1.66 0.01
 -------- 20:00 0.06 0.22 1.83 0.01
 19.10.12 21:00 0.04 0.17 1.58 0.01
 -------- 22:00 0.04 0.13 1.51 0.00
 -------- 23:00 0.02 0.11 1.50 0.00
