 Date Time CO NO2 CHX NO
 27.09.12 12:00 0.07 0.22 1.60 0.09
 -------- 13:00 0.04 0.20 1.53 0.05
 -------- 14:00 0.04 0.18 1.53 0.03
 -------- 15:00 0.04 0.22 1.54 0.03
 -------- 16:00 0.06 0.24 1.56 0.03
 27.09.12 17:00 0.06 0.25 1.56 0.03
 -------- 18:00 0.07 0.27 1.54 0.03
 -------- 19:00 0.07 0.29 1.55 0.03
 -------- 20:00 0.07 0.29 1.54 0.02
 -------- 21:00 0.07 0.28 1.53 0.02
 27.09.12 22:00 0.06 0.26 1.53 0.01
 -------- 23:00 0.06 0.25 1.53 0.01
 -------- 00:00 0.05 0.20 1.52 0.00
 -------- 01:00 0.04 0.15 1.52 ----
 -------- 02:00 0.04 0.10 1.52 ----
 28.09.12 03:00 0.03 0.09 1.52 ----
 -------- 04:00 0.02 0.08 1.50 ----
 -------- 05:00 0.02 0.07 1.49 ----
 -------- 06:00 0.02 0.09 1.48 ----
 -------- 07:00 0.02 0.11 1.48 ----
 28.09.12 08:00 0.02 0.15 1.51 0.00
 -------- 09:00 ---- 0.15 1.50 0.00
 -------- 10:00 ---- 0.17 1.51 0.01
 -------- 11:00 ---- 0.15 1.52 0.01
 -------- 12:00 ---- 0.12 1.50 0.01
 28.09.12 13:00 ---- 0.11 1.49 0.01
 -------- 14:00 ---- 0.12 1.49 0.01
 -------- 15:00 ---- 0.12 1.50 0.01
 -------- 16:00 ---- 0.16 1.51 0.00
 -------- 17:00 0.04 0.17 1.51 0.00
 28.09.12 18:00 0.05 0.17 1.50 ----
 -------- 19:00 0.07 0.26 1.52 0.00
 -------- 20:00 0.06 0.20 1.53 0.00
 -------- 21:00 0.03 0.11 1.49 ----
 -------- 22:00 0.03 0.07 1.43 ----
 28.09.12 23:00 0.02 0.10 1.44 ----
 -------- 00:00 0.02 0.10 1.46 ----
 -------- 01:00 0.02 0.09 1.44 ----
 -------- 02:00 0.02 0.09 1.46 ----
 -------- 03:00 0.02 0.07 1.45 ----
 29.09.12 04:00 0.02 0.07 1.45 ----
 -------- 05:00 0.02 0.08 1.44 ----
 -------- 06:00 0.02 0.11 1.45 ----
 -------- 07:00 0.02 0.10 1.44 ----
 -------- 08:00 0.02 0.11 1.45 0.00
 29.09.12 09:00 0.02 0.10 1.46 0.00
 -------- 10:00 0.02 0.12 1.48 0.01
