 Date Time CO NO2 CHX NO
 09.01.13 00:00 ---- 0.23 1.66 0.01
 -------- 01:00 ---- 0.22 1.63 0.00
 -------- 02:00 ---- 0.20 1.63 0.00
 -------- 03:00 ---- 0.21 1.61 0.00
 -------- 04:00 ---- 0.21 1.63 0.00
 09.01.13 05:00 ---- 0.21 1.64 0.00
 -------- 06:00 ---- 0.23 1.66 0.01
 -------- 07:00 ---- 0.24 1.67 0.02
 -------- 08:00 ---- 0.25 1.68 0.03
 -------- 09:00 ---- 0.28 1.70 0.04
 09.01.13 10:00 ---- 0.28 1.72 0.05
 -------- 11:00 ---- 0.26 1.71 0.06
 -------- 12:00 ---- 0.23 1.79 0.10
 -------- 13:00 0.02 0.22 1.77 0.09
 -------- 14:00 0.02 0.20 1.67 0.05
 09.01.13 15:00 ---- 0.17 1.61 0.02
 -------- 16:00 ---- 0.15 1.57 0.01
 -------- 17:00 ---- 0.21 1.60 0.02
 -------- 18:00 ---- 0.22 1.64 0.01
 -------- 19:00 ---- 0.28 1.61 0.03
 09.01.13 20:00 ---- 0.23 1.58 0.01
 -------- 21:00 ---- 0.21 1.57 0.01
 -------- 22:00 ---- 0.17 1.54 0.00
 -------- 23:00 ---- 0.14 1.54 0.00
 -------- 00:00 ---- 0.14 1.53 0.00
 10.01.13 01:00 ---- 0.12 1.52 0.00
 -------- 02:00 ---- 0.10 1.72 ----
 -------- 03:00 ---- 0.10 1.79 ----
 -------- 04:00 ---- 0.09 1.65 ----
 -------- 05:00 ---- 0.09 1.65 ----
 10.01.13 06:00 ---- 0.11 1.61 0.00
 -------- 07:00 ---- 0.17 1.57 0.01
 -------- 08:00 ---- 0.19 1.60 0.01
 -------- 09:00 ---- 0.21 1.60 0.01
 -------- 10:00 ---- 0.23 1.61 0.02
 10.01.13 11:00 0.02 0.21 1.61 0.02
 -------- 12:00 0.02 0.18 1.59 0.03
 -------- 13:00 0.02 0.17 1.60 0.03
 -------- 14:00 ---- 0.18 1.59 0.02
 -------- 15:00 ---- 0.16 1.58 0.02
 10.01.13 16:00 ---- 0.19 1.59 0.02
 -------- 17:00 ---- 0.20 1.58 0.02
 -------- 18:00 ---- 0.23 1.59 0.02
 -------- 19:00 ---- 0.20 1.58 0.01
 -------- 20:00 ---- 0.17 1.57 0.01
 10.01.13 21:00 ---- 0.20 1.59 0.01
 -------- 22:00 ---- 0.22 1.59 0.01
 -------- 23:00 ---- 0.19 1.59 0.01
 -------- 00:00 ---- 0.19 1.58 0.01
