 Date Time CO NO2 CHX NO
 26.09.12 12:00 0.03 0.10 1.51 0.01
 -------- 13:00 0.05 0.17 1.53 0.02
 -------- 14:00 0.04 0.14 1.52 0.01
 -------- 15:00 0.03 0.12 1.50 0.01
 -------- 16:00 0.04 0.10 1.49 0.01
 26.09.12 17:00 0.04 0.13 1.52 0.02
 -------- 18:00 0.06 0.21 1.53 0.02
 -------- 19:00 0.08 0.26 1.55 0.02
 -------- 20:00 0.15 0.32 1.74 0.05
 -------- 21:00 0.12 0.30 1.61 0.06
 26.09.12 22:00 0.11 0.28 1.60 0.06
 -------- 23:00 0.09 0.26 1.55 0.04
 -------- 00:00 0.19 0.25 1.69 0.19
 -------- 01:00 0.31 0.23 1.79 0.39
 -------- 02:00 0.31 0.22 1.82 0.48
 27.09.12 03:00 0.59 0.25 2.22 0.82
 -------- 04:00 0.31 0.26 1.96 0.62
 -------- 05:00 0.21 0.20 1.97 0.33
 -------- 06:00 0.14 0.26 1.79 0.18
 -------- 07:00 0.14 0.28 1.78 0.19
 27.09.12 08:00 0.19 0.29 1.74 0.23
 -------- 09:00 0.12 0.28 1.67 0.14
 -------- 10:00 0.11 0.28 1.68 0.15
 -------- 11:00 0.07 0.23 1.63 0.08
 -------- 12:00 0.07 0.23 1.61 0.08
 27.09.12 13:00 0.04 0.20 1.53 0.05
 -------- 14:00 0.04 0.18 1.53 0.03
 -------- 15:00 0.04 0.22 1.54 0.03
 -------- 16:00 0.06 0.24 1.56 0.03
 -------- 17:00 0.06 0.25 1.56 0.03
 27.09.12 18:00 0.07 0.27 1.54 0.03
 -------- 19:00 0.07 0.29 1.55 0.03
 -------- 20:00 0.07 0.29 1.54 0.02
 -------- 21:00 0.07 0.28 1.53 0.02
 -------- 22:00 0.06 0.26 1.53 0.01
 27.09.12 23:00 0.06 0.25 1.53 0.01
 -------- 00:00 0.05 0.20 1.52 0.00
 -------- 01:00 0.04 0.15 1.52 ----
 -------- 02:00 0.04 0.10 1.52 ----
 -------- 03:00 0.03 0.09 1.52 ----
 28.09.12 04:00 0.02 0.08 1.50 ----
 -------- 05:00 0.02 0.07 1.49 ----
 -------- 06:00 0.02 0.09 1.48 ----
 -------- 07:00 0.02 0.11 1.48 ----
 -------- 08:00 0.02 0.15 1.51 0.00
 28.09.12 09:00 ---- 0.15 1.50 0.00
 -------- 10:00 ---- 0.17 1.51 0.01
