 Date Time CO NO2 CHX NO
 14.10.12 12:00 0.02 0.12 1.55 0.02
 -------- 13:00 0.03 0.13 1.51 0.01
 -------- 14:00 0.04 0.15 1.59 0.01
 -------- 15:00 0.04 0.17 1.56 0.02
 -------- 16:00 0.06 0.17 1.55 0.02
 14.10.12 17:00 0.05 0.18 1.57 0.01
 -------- 18:00 0.07 0.24 1.55 0.02
 -------- 19:00 0.07 0.24 1.56 0.01
 -------- 20:00 0.06 0.21 1.53 0.00
 -------- 21:00 0.05 0.20 1.54 0.00
 14.10.12 22:00 0.04 0.20 1.55 0.00
 -------- 23:00 0.04 0.22 1.55 0.01
 -------- 00:00 0.04 0.19 1.55 0.00
 -------- 01:00 0.03 0.17 1.55 0.00
 -------- 02:00 0.04 0.17 1.55 0.00
 15.10.12 03:00 0.04 0.15 1.53 ----
 -------- 04:00 0.04 0.17 1.52 0.00
 -------- 05:00 0.05 0.23 1.54 0.01
 -------- 06:00 0.04 0.26 1.55 0.01
 -------- 07:00 0.08 0.30 1.60 0.08
 15.10.12 08:00 0.13 0.31 1.63 0.13
 -------- 09:00 0.14 0.32 1.65 0.15
 -------- 10:00 0.11 0.33 1.64 0.14
 -------- 11:00 0.06 0.29 1.59 0.08
 -------- 12:00 0.03 0.25 1.56 0.06
 15.10.12 13:00 0.02 0.22 1.53 0.03
 -------- 14:00 ---- 0.17 1.51 0.02
 -------- 15:00 0.02 0.20 1.53 0.03
 -------- 16:00 0.02 0.20 1.50 0.02
 -------- 17:00 ---- 0.19 1.48 0.01
 15.10.12 18:00 0.02 0.21 1.51 0.01
 -------- 19:00 0.03 0.27 1.50 0.01
 -------- 20:00 0.06 0.25 1.51 0.01
 -------- 21:00 0.04 0.21 1.50 0.01
 -------- 22:00 0.03 0.20 1.50 0.01
 15.10.12 23:00 0.02 0.19 1.49 0.01
 -------- 00:00 0.02 0.15 1.47 0.00
 -------- 01:00 0.02 0.14 1.48 0.00
 -------- 02:00 0.02 0.12 1.47 0.00
 -------- 03:00 0.02 0.11 1.48 0.00
 16.10.12 04:00 0.02 0.10 1.47 0.00
 -------- 05:00 0.02 0.11 1.48 0.00
 -------- 06:00 0.02 0.13 1.49 0.00
 -------- 07:00 0.03 0.17 1.50 0.01
 -------- 08:00 0.03 0.19 1.50 0.02
 16.10.12 09:00 0.06 0.23 1.53 0.05
 -------- 10:00 0.05 0.24 1.53 0.05
 -------- 11:00 0.06 0.24 1.55 0.06
