 Date Time CO NO2 CHX NO
 09.12.12 00:00 0.10 0.18 1.79 0.10
 -------- 01:00 0.10 0.18 1.78 0.10
 -------- 02:00 0.12 0.19 1.80 0.15
 -------- 03:00 0.12 0.20 1.91 0.18
 -------- 04:00 0.12 0.20 2.23 0.17
 09.12.12 05:00 0.13 0.20 2.01 0.19
 -------- 06:00 0.12 0.21 1.97 0.19
 -------- 07:00 0.13 0.20 1.93 0.20
 -------- 08:00 0.11 0.19 1.85 0.15
 -------- 09:00 0.09 0.16 1.72 0.08
 09.12.12 10:00 0.07 0.17 1.64 0.03
 -------- 11:00 0.05 0.18 1.60 0.03
 -------- 12:00 0.05 0.17 1.60 0.03
 -------- 13:00 0.05 0.18 1.60 0.03
 -------- 14:00 0.02 0.09 1.54 0.01
 09.12.12 15:00 0.03 0.10 1.56 0.01
 -------- 16:00 0.05 0.16 1.57 0.01
 -------- 17:00 0.08 0.26 1.71 0.04
 -------- 18:00 0.12 0.30 2.28 0.10
 -------- 19:00 0.12 0.30 2.18 0.10
 09.12.12 20:00 0.10 0.29 1.95 0.12
 -------- 21:00 ---- 0.26 1.86 0.06
 -------- 22:00 ---- 0.26 1.66 0.07
 -------- 23:00 ---- 0.27 1.70 0.07
 -------- 00:00 0.05 0.30 1.83 0.16
 10.12.12 01:00 0.07 0.33 1.85 0.30
 -------- 02:00 0.13 0.41 1.93 0.58
 -------- 03:00 0.13 0.39 2.10 0.48
 -------- 04:00 0.06 0.35 1.99 0.23
 -------- 05:00 0.03 0.35 2.03 0.21
 10.12.12 06:00 0.11 0.33 1.95 0.15
 -------- 07:00 0.09 0.29 1.69 0.08
 -------- 08:00 0.10 0.25 1.68 0.05
 -------- 09:00 0.11 0.25 1.69 0.05
 -------- 10:00 0.09 0.26 1.69 0.10
 10.12.12 11:00 0.09 0.23 1.69 0.11
 -------- 12:00 0.09 0.22 1.72 0.13
 -------- 13:00 0.10 0.22 3.63 0.12
 -------- 14:00 0.12 0.24 2.02 0.16
 -------- 15:00 0.14 0.27 1.96 0.20
 10.12.12 16:00 0.11 0.26 1.74 0.09
 -------- 17:00 0.08 0.23 1.69 0.06
 -------- 18:00 0.08 0.21 1.70 0.05
 -------- 19:00 0.07 0.19 1.68 0.04
 -------- 20:00 0.06 0.20 1.65 0.04
 10.12.12 21:00 0.04 0.20 1.60 0.03
 -------- 22:00 0.02 0.15 1.56 0.01
 -------- 23:00 0.02 0.14 1.54 0.01
