 Date Time CO NO2 CHX NO
 24.01.13 12:00 0.11 0.34 1.83 0.17
 -------- 13:00 0.13 0.36 1.87 0.19
 -------- 14:00 0.14 0.37 2.06 0.22
 -------- 15:00 0.14 0.38 2.24 0.21
 -------- 16:00 0.06 0.26 1.68 0.05
 24.01.13 17:00 ---- 0.25 1.58 0.02
 -------- 18:00 ---- 0.17 1.55 0.01
 -------- 19:00 ---- 0.14 1.54 0.00
 -------- 20:00 0.02 0.14 1.54 0.00
 -------- 21:00 0.02 0.20 1.54 0.00
 24.01.13 22:00 0.02 0.19 1.53 0.00
 -------- 23:00 ---- 0.14 1.52 0.00
 -------- 00:00 ---- 0.12 1.52 ----
 -------- 01:00 ---- 0.16 1.54 0.00
 -------- 02:00 ---- 0.20 1.53 ----
 25.01.13 03:00 ---- 0.21 1.55 0.00
 -------- 04:00 0.05 0.23 1.58 0.00
 -------- 05:00 0.02 0.26 1.57 0.01
 -------- 06:00 0.02 0.16 1.55 0.00
 -------- 07:00 0.04 0.22 1.59 0.01
 25.01.13 08:00 0.05 0.26 1.61 0.02
 -------- 09:00 0.05 0.29 1.63 0.02
 -------- 10:00 0.05 0.31 1.63 0.03
 -------- 11:00 0.03 0.21 1.62 0.03
 -------- 12:00 0.04 0.24 1.61 0.05
 25.01.13 13:00 0.04 0.20 1.60 0.04
 -------- 14:00 0.03 0.17 1.60 0.03
 -------- 15:00 0.03 0.19 1.60 0.03
 -------- 16:00 0.03 0.20 1.60 0.02
 -------- 17:00 0.03 0.27 1.62 0.02
 25.01.13 18:00 0.04 0.32 1.65 0.03
 -------- 19:00 0.05 0.35 1.62 0.03
 -------- 20:00 0.05 0.35 1.69 0.03
 -------- 21:00 0.03 0.29 1.62 0.02
 -------- 22:00 0.02 0.24 1.59 0.01
 25.01.13 23:00 0.02 0.24 1.60 0.01
 -------- 00:00 0.02 0.27 1.61 0.01
 -------- 01:00 0.04 0.35 1.68 0.05
 -------- 02:00 0.05 0.34 1.66 0.04
 -------- 03:00 0.06 0.33 1.67 0.03
 26.01.13 04:00 0.05 0.31 1.64 0.03
 -------- 05:00 0.02 0.15 1.57 0.01
 -------- 06:00 0.02 0.09 1.56 0.00
 -------- 07:00 0.03 0.24 1.60 0.01
 -------- 08:00 0.05 0.27 1.61 0.02
 26.01.13 09:00 0.08 0.35 1.64 0.05
 -------- 10:00 0.11 0.36 1.67 0.11
 -------- 11:00 0.15 0.37 1.87 0.17
