 Date Time CO NO2 CHX NO
 05.04.13 00:00 0.06 0.23 1.57 0.00
 -------- 01:00 0.06 0.17 1.55 0.00
 -------- 02:00 0.04 0.14 1.53 ----
 -------- 03:00 0.04 0.14 1.55 ----
 -------- 04:00 0.04 0.14 1.57 ----
 05.04.13 05:00 0.05 0.18 1.60 ----
 -------- 06:00 0.05 0.23 1.56 ----
 -------- 07:00 0.07 0.35 1.60 0.01
 -------- 08:00 0.08 0.35 1.59 0.02
 -------- 09:00 0.08 0.29 1.59 0.02
 05.04.13 10:00 0.09 0.33 1.61 0.04
 -------- 11:00 0.09 0.33 1.66 0.05
 -------- 12:00 0.10 0.35 1.67 0.06
 -------- 13:00 0.11 0.35 1.67 0.05
 -------- 14:00 0.11 0.39 1.67 0.05
 05.04.13 15:00 0.17 0.43 1.76 0.05
 -------- 16:00 0.12 0.45 1.70 0.04
 -------- 17:00 0.09 0.30 1.63 0.01
 -------- 18:00 0.12 0.36 1.67 0.01
 -------- 19:00 0.11 0.38 1.66 0.01
 05.04.13 20:00 0.09 0.31 1.64 0.01
 -------- 21:00 0.09 0.27 1.62 0.01
 -------- 22:00 0.10 0.26 1.60 0.01
 -------- 23:00 0.10 0.25 1.62 0.00
 -------- 00:00 0.08 0.19 1.62 0.00
 06.04.13 01:00 0.08 0.18 1.65 0.00
 -------- 02:00 0.09 0.20 1.84 0.00
 -------- 03:00 0.07 0.15 1.61 0.00
 -------- 04:00 0.08 0.14 1.71 0.00
 -------- 05:00 0.08 0.11 1.58 0.00
 06.04.13 06:00 0.08 0.08 1.57 0.00
 -------- 07:00 0.08 0.12 1.58 0.00
 -------- 08:00 0.10 0.12 1.59 0.00
 -------- 09:00 0.10 0.15 1.60 0.01
 -------- 10:00 0.10 0.13 1.60 0.01
 06.04.13 11:00 0.10 0.12 1.60 0.01
 -------- 12:00 0.10 0.13 1.63 0.01
 -------- 13:00 0.09 0.12 1.61 0.01
 -------- 14:00 0.08 0.13 1.62 0.01
 -------- 15:00 0.08 0.12 1.61 0.01
 06.04.13 16:00 0.08 0.14 1.61 0.01
 -------- 17:00 0.09 0.15 1.62 0.01
 -------- 18:00 0.09 0.19 1.63 0.01
 -------- 19:00 0.11 0.27 1.66 0.01
 -------- 20:00 0.12 0.34 1.70 0.01
 06.04.13 21:00 0.13 0.38 1.73 0.01
 -------- 22:00 0.11 0.32 1.70 0.01
 -------- 23:00 0.10 0.33 1.65 0.01
