 Date Time CO NO2 CHX NO
 13.02.13 12:00 ---- 0.33 1.62 0.09
 -------- 13:00 ---- 0.33 1.65 0.10
 -------- 14:00 0.12 0.29 1.67 0.07
 -------- 15:00 0.12 0.36 1.72 0.09
 -------- 16:00 0.12 0.37 1.72 0.08
 13.02.13 17:00 0.12 0.39 1.72 0.07
 -------- 18:00 0.13 0.42 1.71 0.04
 -------- 19:00 0.13 0.45 1.68 0.04
 -------- 20:00 0.15 0.46 1.72 0.07
 -------- 21:00 0.16 0.47 1.78 0.09
 13.02.13 22:00 0.14 0.44 1.73 0.05
 -------- 23:00 0.13 0.44 1.73 0.05
 -------- 00:00 0.13 0.42 1.68 0.03
 -------- 01:00 0.11 0.40 1.74 0.02
 -------- 02:00 0.09 0.38 1.82 0.01
 14.02.13 03:00 0.09 0.39 1.87 0.01
 -------- 04:00 0.08 0.36 1.76 0.01
 -------- 05:00 0.09 0.41 1.73 0.03
 -------- 06:00 0.11 0.39 1.73 0.02
 -------- 07:00 0.11 0.38 1.72 0.04
 14.02.13 08:00 0.14 0.41 1.85 0.13
 -------- 09:00 0.17 0.42 1.83 0.18
 -------- 10:00 0.16 0.37 1.74 0.11
 -------- 11:00 0.17 0.38 1.76 0.12
 -------- 12:00 0.20 0.41 1.88 0.18
 14.02.13 13:00 0.19 0.45 1.94 0.23
 -------- 14:00 0.19 0.45 1.85 0.21
 -------- 15:00 0.15 0.39 1.73 0.10
 -------- 16:00 0.16 0.44 1.86 0.13
 -------- 17:00 0.18 0.47 1.78 0.13
 14.02.13 18:00 0.17 0.48 1.73 0.10
 -------- 19:00 0.17 0.48 1.73 0.07
 -------- 20:00 0.17 0.46 1.78 0.07
 -------- 21:00 0.16 0.45 1.77 0.05
 -------- 22:00 0.13 0.38 1.68 0.02
 14.02.13 23:00 0.12 0.39 1.66 0.02
 -------- 00:00 0.12 0.37 1.64 0.02
 -------- 01:00 0.10 0.38 1.63 0.01
 -------- 02:00 0.10 0.40 1.68 0.01
 -------- 03:00 0.11 0.40 1.73 0.02
 15.02.13 04:00 0.09 0.36 1.69 0.01
 -------- 05:00 0.06 0.34 1.64 0.01
 -------- 06:00 0.07 0.31 1.74 0.01
 -------- 07:00 0.11 0.41 1.72 0.04
 -------- 08:00 0.14 0.44 1.78 0.10
 15.02.13 09:00 0.17 0.46 2.01 0.17
 -------- 10:00 0.17 0.46 1.98 0.15
 -------- 11:00 0.19 0.47 2.03 0.21
