 Date Time CO NO2 CHX NO
 08.12.12 12:00 0.12 0.20 1.73 0.13
 -------- 13:00 0.12 0.20 1.75 0.14
 -------- 14:00 0.11 0.20 1.71 0.13
 -------- 15:00 0.09 0.19 1.71 0.11
 -------- 16:00 0.08 0.19 1.75 0.12
 08.12.12 17:00 0.09 0.19 1.77 0.11
 -------- 18:00 0.09 0.19 1.74 0.10
 -------- 19:00 0.08 0.19 1.74 0.09
 -------- 20:00 0.07 0.18 1.71 0.06
 -------- 21:00 0.08 0.18 1.75 0.08
 08.12.12 22:00 0.08 0.18 1.76 0.11
 -------- 23:00 0.08 0.19 1.76 0.11
 -------- 00:00 0.09 0.18 1.78 0.10
 -------- 01:00 0.10 0.18 1.78 0.10
 -------- 02:00 0.12 0.19 1.80 0.15
 09.12.12 03:00 0.12 0.20 1.91 0.18
 -------- 04:00 0.12 0.20 2.23 0.17
 -------- 05:00 0.13 0.20 2.01 0.19
 -------- 06:00 0.12 0.21 1.97 0.19
 -------- 07:00 0.13 0.20 1.93 0.20
 09.12.12 08:00 0.11 0.19 1.85 0.15
 -------- 09:00 0.09 0.16 1.72 0.08
 -------- 10:00 0.07 0.17 1.64 0.03
 -------- 11:00 0.05 0.18 1.60 0.03
 -------- 12:00 0.05 0.17 1.60 0.03
 09.12.12 13:00 0.05 0.18 1.60 0.03
 -------- 14:00 0.02 0.09 1.54 0.01
 -------- 15:00 0.03 0.10 1.56 0.01
 -------- 16:00 0.05 0.16 1.57 0.01
 -------- 17:00 0.08 0.26 1.71 0.04
 09.12.12 18:00 0.12 0.30 2.28 0.10
 -------- 19:00 0.12 0.30 2.18 0.10
 -------- 20:00 0.10 0.29 1.95 0.12
 -------- 21:00 ---- 0.26 1.86 0.06
 -------- 22:00 ---- 0.26 1.66 0.07
 09.12.12 23:00 ---- 0.27 1.70 0.07
 -------- 00:00 0.05 0.30 1.83 0.16
 -------- 01:00 0.07 0.33 1.85 0.30
 -------- 02:00 0.13 0.41 1.93 0.58
 -------- 03:00 0.13 0.39 2.10 0.48
 10.12.12 04:00 0.06 0.35 1.99 0.23
 -------- 05:00 0.03 0.35 2.03 0.21
 -------- 06:00 0.11 0.33 1.95 0.15
 -------- 07:00 0.09 0.29 1.69 0.08
 -------- 08:00 0.10 0.25 1.68 0.05
 10.12.12 09:00 0.11 0.25 1.69 0.05
 -------- 10:00 0.09 0.26 1.69 0.10
 -------- 11:00 0.09 0.23 1.69 0.11
