 Date Time CO NO2 CHX NO
 13.12.12 00:00 0.04 0.14 1.56 0.01
 -------- 01:00 0.04 0.12 1.55 0.00
 -------- 02:00 0.04 0.12 1.55 0.00
 -------- 03:00 0.04 0.12 1.55 0.00
 -------- 04:00 0.04 0.11 1.54 ----
 13.12.12 05:00 0.05 0.11 1.54 0.00
 -------- 06:00 0.04 0.13 1.53 0.00
 -------- 07:00 0.05 0.18 1.54 0.01
 -------- 08:00 0.06 0.20 1.54 0.01
 -------- 09:00 0.06 0.22 1.54 0.01
 13.12.12 10:00 0.06 0.23 1.54 0.01
 -------- 11:00 0.06 0.20 1.54 0.01
 -------- 12:00 0.06 0.17 1.54 0.02
 -------- 13:00 0.06 0.18 1.54 0.02
 -------- 14:00 0.06 0.20 1.54 0.02
 13.12.12 15:00 0.05 0.22 1.54 0.02
 -------- 16:00 0.06 0.23 1.54 0.02
 -------- 17:00 0.06 0.25 1.54 0.01
 -------- 18:00 0.06 0.25 1.54 0.01
 -------- 19:00 0.06 0.24 1.55 0.01
 13.12.12 20:00 0.06 0.24 1.53 0.02
 -------- 21:00 0.04 0.22 1.54 0.02
 -------- 22:00 0.04 0.19 1.60 0.01
 -------- 23:00 0.04 0.20 1.55 0.02
 -------- 00:00 0.05 0.17 1.54 0.01
 14.12.12 01:00 0.06 0.14 1.53 0.00
 -------- 02:00 0.05 0.12 1.53 0.00
 -------- 03:00 0.04 0.14 1.53 0.01
 -------- 04:00 0.04 0.14 1.53 0.01
 -------- 05:00 0.04 0.13 1.53 0.01
 14.12.12 06:00 0.05 0.14 1.54 0.01
 -------- 07:00 0.06 0.19 1.55 0.02
 -------- 08:00 0.08 0.21 1.58 0.02
 -------- 09:00 0.06 0.23 1.61 0.02
 -------- 10:00 0.06 0.23 1.59 0.02
 14.12.12 11:00 0.06 0.23 1.57 0.02
 -------- 12:00 0.06 0.24 1.55 0.04
 -------- 13:00 0.06 0.23 1.55 0.04
 -------- 14:00 0.06 0.22 1.56 0.03
 -------- 15:00 0.07 0.24 1.57 0.03
 14.12.12 16:00 0.06 0.24 1.57 0.02
 -------- 17:00 0.07 0.26 1.58 0.02
 -------- 18:00 0.07 0.30 1.57 0.02
 -------- 19:00 0.06 0.29 1.56 0.02
 -------- 20:00 0.09 0.31 1.59 0.02
 14.12.12 21:00 0.08 0.33 1.59 0.02
 -------- 22:00 0.08 0.31 1.57 0.02
 -------- 23:00 0.08 0.31 1.57 0.02
