 Date Time CO NO2 CHX NO
 04.12.12 12:00 0.10 0.18 1.69 0.09
 -------- 13:00 0.10 0.20 1.66 0.11
 -------- 14:00 0.09 0.20 1.63 0.11
 -------- 15:00 0.10 0.17 1.64 0.09
 -------- 16:00 0.09 0.15 1.64 0.07
 04.12.12 17:00 0.08 0.14 1.67 0.05
 -------- 18:00 0.05 0.16 1.61 0.01
 -------- 19:00 0.04 0.13 1.59 0.01
 -------- 20:00 0.03 0.12 1.54 0.01
 -------- 21:00 0.02 0.13 1.55 0.01
 04.12.12 22:00 0.02 0.12 1.54 0.00
 -------- 23:00 0.02 0.13 1.55 0.00
 -------- 00:00 0.02 0.11 1.53 0.00
 -------- 01:00 ---- 0.09 1.53 0.00
 -------- 02:00 ---- 0.08 1.52 0.00
 05.12.12 03:00 ---- 0.07 1.52 0.00
 -------- 04:00 ---- 0.10 1.53 0.00
 -------- 05:00 0.02 0.12 1.53 0.00
 -------- 06:00 0.02 0.13 1.54 0.00
 -------- 07:00 0.02 0.16 1.53 0.00
 05.12.12 08:00 0.03 0.18 1.55 0.00
 -------- 09:00 0.03 0.21 1.54 0.01
 -------- 10:00 0.03 0.19 1.54 0.01
 -------- 11:00 0.03 0.19 1.56 0.03
 -------- 12:00 0.04 0.20 1.56 0.03
 05.12.12 13:00 0.02 0.15 1.53 0.02
 -------- 14:00 0.02 0.14 1.53 0.02
 -------- 15:00 0.02 0.12 1.52 0.01
 -------- 16:00 0.05 0.23 1.54 0.02
 -------- 17:00 0.09 0.34 1.73 0.07
 05.12.12 18:00 0.10 0.35 1.66 0.07
 -------- 19:00 0.09 0.34 1.66 0.05
 -------- 20:00 0.07 0.31 1.61 0.03
 -------- 21:00 0.06 0.31 1.58 0.03
 -------- 22:00 0.06 0.28 1.58 0.02
 05.12.12 23:00 0.05 0.27 1.57 0.02
 -------- 00:00 0.06 0.31 1.58 0.05
 -------- 01:00 0.05 0.31 1.57 0.03
 -------- 02:00 0.05 0.26 1.55 0.02
 -------- 03:00 0.04 0.24 1.54 0.01
 06.12.12 04:00 0.04 0.27 1.53 0.02
 -------- 05:00 0.05 0.27 1.57 0.02
 -------- 06:00 0.04 0.27 1.57 0.04
 -------- 07:00 0.06 0.27 1.57 0.03
 -------- 08:00 0.06 0.24 1.57 0.03
 06.12.12 09:00 0.07 0.27 1.58 0.05
 -------- 10:00 0.08 0.27 1.58 0.06
 -------- 11:00 0.08 0.26 1.58 0.06
