 Date Time CO NO2 CHX NO
 17.01.13 00:00 ---- 0.33 1.78 0.06
 -------- 01:00 ---- 0.31 1.84 0.04
 -------- 02:00 ---- 0.31 1.88 0.03
 -------- 03:00 ---- 0.30 1.89 0.02
 -------- 04:00 ---- 0.27 1.79 0.01
 17.01.13 05:00 ---- 0.25 1.78 0.01
 -------- 06:00 ---- 0.25 1.79 0.01
 -------- 07:00 ---- 0.26 1.80 0.02
 -------- 08:00 ---- 0.29 1.78 0.04
 -------- 09:00 0.02 0.30 1.78 0.04
 17.01.13 10:00 0.02 0.28 1.71 0.03
 -------- 11:00 ---- 0.25 1.71 0.04
 -------- 12:00 ---- 0.25 1.73 0.05
 -------- 13:00 ---- 0.22 1.69 0.04
 -------- 14:00 ---- 0.23 1.68 0.04
 17.01.13 15:00 ---- 0.25 1.68 0.05
 -------- 16:00 0.04 0.29 1.63 0.06
 -------- 17:00 ---- 0.29 1.63 0.05
 -------- 18:00 ---- 0.29 1.63 0.03
 -------- 19:00 ---- 0.26 1.63 0.02
 17.01.13 20:00 ---- 0.24 1.65 0.02
 -------- 21:00 ---- 0.23 1.66 0.01
 -------- 22:00 ---- 0.23 1.66 0.01
 -------- 23:00 ---- 0.20 1.65 0.01
 -------- 00:00 ---- 0.19 1.61 0.01
 18.01.13 01:00 ---- 0.19 1.65 0.01
 -------- 02:00 ---- 0.19 1.66 0.01
 -------- 03:00 ---- 0.18 1.67 0.00
 -------- 04:00 ---- 0.17 1.65 0.00
 -------- 05:00 ---- 0.17 1.67 0.00
 18.01.13 06:00 ---- 0.19 1.68 0.01
 -------- 07:00 0.03 0.24 1.71 0.02
 -------- 08:00 0.04 0.26 1.70 0.02
 -------- 09:00 0.05 0.28 1.75 0.03
 -------- 10:00 0.07 0.29 1.76 0.05
 18.01.13 11:00 0.06 0.27 1.74 0.05
 -------- 12:00 0.05 0.25 1.74 0.05
 -------- 13:00 0.06 0.25 1.74 0.07
 -------- 14:00 0.09 0.24 1.74 0.06
 -------- 15:00 0.13 0.26 1.77 0.06
 18.01.13 16:00 0.13 0.29 1.79 0.07
 -------- 17:00 0.14 0.32 1.78 0.07
 -------- 18:00 0.17 0.33 1.79 0.09
 -------- 19:00 0.14 0.32 1.75 0.06
 -------- 20:00 0.15 0.32 1.77 0.07
 18.01.13 21:00 0.15 0.32 1.77 0.08
 -------- 22:00 0.15 0.32 1.75 0.07
 -------- 23:00 0.15 0.32 1.76 0.08
 -------- 00:00 0.18 0.32 1.78 0.10
